,PoI_GT_centerLatAngle,PoI_GT_visibleMinLatAngle,PoI_GT_visibleMaxLatAngle,PoI_GT_minLatAngle,PoI_GT_maxLatAngle,PoI_GT_adjustedMinLatAngle,PoI_GT_adjustedMaxLatAngle,PoI_GT_centerLatAngle_predicted
791,-0.2716655839999999,-0.259459328,-0.1901473887999999,-0.3613838355,-0.1901473887999999,-0.259459328,-0.1901473887999999,-0.22461271
3638,0.264062494,0.171423421,0.2563287475,0.171423421,0.362698023,0.171423421,0.2563287475,0.11953156
978,0.204251523,0.1062262524499999,0.1242031643999999,0.1062262524499999,0.310775896,0.0,0.1242031643999999,0.1481431
2220,0.741555166,0.4601407669999999,1.0049941075,0.4601407669999999,1.018127157,0.4601407669999999,1.126039781,0.3873322
4375,0.6124757799999999,0.2737978969999999,0.6113937989999999,0.2737978969999999,0.9634855155,0.2737978969999999,0.6113937989999999,0.28055108
4263,-1.041110795,-1.1331552195,-0.8011852525000002,-1.2462784775,-0.8011852525000002,-1.137653402,-0.8007507175,-0.58960885
3817,-0.3412364105,-0.364897063,-0.2102969724999999,-0.4806495005,-0.2102969724999999,-0.364897063,-0.2102969724999999,-0.25330716
787,-0.1262225975,-0.0770318539499999,-0.05590096325,-0.205239129,-0.05590096325,-0.0770318539499999,0.0,-0.20561442
648,-0.5582804090000001,-0.559912958,-0.2359981665,-0.865656166,-0.2359981665,-0.568614348,-0.2359981665,-0.29620087
4480,0.353304615,0.258323017,0.452609466,0.258323017,0.452609466,0.258323017,3.1420000000000003,0.28148618
2047,-0.625809073,-0.7131388525,-0.2488769532499999,-1.021150195,-0.2488769532499999,-0.71887073,-0.2488769532499999,-0.29211852
3396,0.4419323245,0.2760226635,0.5671424679999999,0.2760226635,0.6284034334999999,0.2760226635,0.5810890975,0.25926843
4309,0.11852226675,0.05779824375,0.077711099,0.05779824375,0.1855817849999999,0.0,0.077711099,0.18804787
3413,-0.1299476450999999,-0.0663213445,-0.0563459624499999,-0.2130172175,-0.0563459624499999,-0.0663213445,-0.0563459624499999,-0.20561442
3245,0.3268943635,0.233694137,0.2820964455,0.233694137,0.429428159,0.233694137,0.2820964455,0.23800519
394,-0.3054800525,-0.2390816705,-0.1905195435,-0.428258426,-0.1905195435,-0.2390816705,-0.1905195435,-0.23175977
1769,-0.5453696,-0.8412059239999999,-0.2292228092,-0.8412059239999999,-0.2292228092,-3.1420000000000003,-0.2292228092,-0.39960662
2185,-0.3076731435000001,-0.319800572,-0.2163289825,-0.403812163,-0.2163289825,-0.319800572,-0.2163289825,-0.2298572
768,0.3288896435,0.205766075,0.3414806709999999,0.205766075,0.4684217019999999,0.205766075,0.3414806709999999,0.19688824
1602,0.3155876709999999,0.2074024385,0.2550441764999999,0.2074024385,0.4305528855,0.2074024385,0.2550441764999999,0.22817793
1615,0.381931195,0.2760574544999999,0.3262127125,0.2760574544999999,0.492143643,0.2760574544999999,0.3262127125,0.23517245
2505,-0.4096131865,-0.3218617805,-0.1725896556,-0.6575568549999999,-0.1725896556,-0.3218617805,-0.1725896556,-0.20561442
2524,0.264284185,0.1932286289999999,0.2212362219999999,0.1932286289999999,0.3388217944999999,0.1932286289999999,0.2212362219999999,0.21200404
1433,-0.3132774494999999,-0.2456556389999999,-0.1940334189999999,-0.4406979140000001,-0.1940334189999999,-0.2456556389999999,-0.1940334189999999,-0.24851279
1380,0.347707914,0.2243570725,0.3963960285,0.2243570725,0.4782121659999999,0.2243570725,0.3971154867500001,0.323617
3038,0.2992737049999999,0.1434550089,0.2967328640000001,0.1434550089,0.4852366965,0.1434550089,0.2967328640000001,0.25096
1611,0.3107929024999999,0.2024978654999999,0.250156006,0.2024978654999999,0.4258938639999999,0.2024978654999999,0.250156006,0.22131649
1916,0.2540272645,0.183028942,0.2451224235,0.183028942,0.331473684,0.183028942,0.2451224235,0.24910489
3176,-0.342442077,-0.3670505854999999,-0.2449097205,-0.444844423,-0.2449097205,-0.3670505854999999,-0.2449097205,-0.257903
3200,0.4247494854999999,0.2016712359999999,0.311233288,0.2016712359999999,0.686356841,0.2016712359999999,0.311233288,0.24316934
4261,-0.177953197,-0.1567365434999999,-0.1273293528,-0.2308867375,-0.1273293528,-0.1567365434999999,-0.1273293528,-0.20561442
3976,-0.8580652899999999,-1.0577458255,-0.349838741,-1.3813173685,-0.349838741,-1.0577458255,-0.349838741,-0.38677534
3774,0.405505243,0.1966235734999999,0.2893055805,0.1966235734999999,0.6263925760000002,0.1966235734999999,0.2893055805,0.2396585
420,-0.2298041535,-0.2087163925,-0.1439249064999999,-0.3215325395,-0.1439249064999999,-0.2087163925,-0.1439249064999999,-0.20561442
1667,-0.3756796679999999,-0.448522201,-0.2350380935,-0.524461626,-0.2350380935,-0.4539634835,-0.2350380935,-0.32835412
2813,-0.3637505534999999,-0.4657859044999999,-0.2664926389999999,-0.4657859044999999,-0.2664926389999999,-3.1420000000000003,-0.2664926389999999,-0.21926568
763,-0.500082302,-0.4288857389999999,-0.3081969694999999,-0.6932540555,-0.3081969694999999,-0.4288857389999999,0.0,-0.28591636
4271,-2.66001207,-2.854528285,-2.6934334,-2.854528285,-2.46472709,-2.854528285,-2.6934334,-1.9630306
2877,0.1912549209999999,0.12397843205,0.1417100565,0.12397843205,0.2625002395,0.12397843205,0.1417100565,0.19519252
1525,-0.3079519555,-0.1806747918,-0.1298144175499999,-0.5031398814999999,-0.1298144175499999,-0.1806747918,-0.1298144175499999,-0.20561442
1487,-0.289947425,-0.292504438,-0.207043418,-0.3771734555,-0.207043418,-0.292504438,-0.207043418,-0.20561442
3192,0.3031729335,0.194148893,0.2425690565,0.194148893,0.4263017339999999,0.194148893,0.2425690565,0.19965804
2470,-0.37970221,-0.320916312,-0.262596795,-0.5093721294999999,-0.262596795,-0.320916312,-0.262596795,-0.20561442
4660,0.3893856049999999,0.2809204475,0.3339094339999999,0.2809204475,0.5020818615,0.2809204475,0.3339094339999999,0.23107773
3216,0.4228459089999999,0.262295402,0.5289324470000001,0.262295402,0.6019497810000001,0.262295402,0.555481192,0.22761792
4247,0.6110796995000001,0.3085174175,0.879040865,0.3085174175,0.879040865,0.307812719,3.1420000000000003,0.4005283
2848,-0.2913415689999999,-0.243469885,-0.2076732005,-0.3794081845,-0.2076732005,-0.243469885,-0.2076732005,-0.2831743
3373,0.0897643782999999,0.04531707235,0.05408138385,0.04531707235,0.1364626199999999,0.04531707235,0.05408138385,-0.20561442
4999,0.308881705,0.153408583,0.199285312,0.153408583,0.4786029955,0.0,0.199285312,0.22801757
189,0.1450823777,0.085986649,0.2079564285,0.085986649,0.2079564285,0.085986649,3.1420000000000003,0.18505561
3868,-0.272220972,-0.468342233,-0.1103869629499999,-0.468342233,-0.1103869629499999,-3.1420000000000003,-0.1103869629499999,-0.25488737
3242,0.3247151414999999,0.232225892,0.3398249434999999,0.232225892,0.4264403155,0.232225892,0.3398249434999999,0.23793697
5022,0.3508456975,0.256968889,0.2959929035,0.256968889,0.4491116029999999,0.256968889,0.2959929035,0.28434885
1796,-0.5290786995000001,-0.679921161,-0.3252514195,-0.730810737,-0.3252514195,-0.75308954675,-0.3252514195,-0.4563623
1501,0.7083298714999999,0.37005293,0.7324003555,0.37005293,1.0046830705,0.37005293,0.7366978255,0.2968179
2855,-0.2113890689999999,-0.178593711,-0.1339436585,-0.2976727445,-0.1339436585,-0.178593711,-0.1339436585,-0.20561442
2467,-0.203063161,-0.15544447195,-0.0857087045,-0.342068093,-0.0857087045,-0.15544447195,-0.0857087045,-0.20561442
3874,0.393384279,0.2423471269999999,0.3339424795,0.2423471269999999,0.5646319394999999,0.2423471269999999,0.3339424795,0.25059444
2209,-0.4820631984999999,-0.6091951475,-0.328005976,-0.6512187309999999,-0.328005976,-0.6207204749999999,0.0,-0.37579852
2814,0.341730862,0.241594452,0.3664196724999999,0.241594452,0.452134175,0.241594452,0.3664196724999999,0.24058211
1302,-0.3202178994999999,-0.3291169015,-0.1987832459999999,-0.449771402,-0.1987832459999999,-0.3291169015,0.0,-0.29360053
3656,-0.1933723155,-0.164430871,-0.11968903395,-0.2752014289999999,-0.11968903395,-0.164430871,0.0,-0.20561442
754,0.2674171895,0.1953738655,0.2249892215,0.1953738655,0.346059902,0.1953738655,0.2249892215,0.22437668
1751,0.482507413,0.2484479484999999,0.7196827949999999,0.2484479484999999,0.7196827949999999,0.2484479484999999,3.1420000000000003,0.35016248
4782,0.1648285152999999,0.10347018015,0.2296361687499999,0.10347018015,0.2296361687499999,0.10347018015,3.1420000000000003,0.13470283
925,-0.2918988415,-0.3884157239999999,-0.2044428875,-0.3884157239999999,-0.2044428875,-3.1420000000000003,-0.2044428875,-0.20561442
4755,-0.402620673,-0.3573897385,-0.2882298155,-0.5216448239999999,-0.2882298155,-0.3573897385,-0.2882298155,-0.24475774
663,-0.3002498065,-0.2937221585,-0.216287552,-0.3886011225,-0.216287552,-0.2937221585,-0.216287552,-0.24306561
1372,0.2092296024,0.12822477935,0.298044418,0.12822477935,0.298044418,0.12822477935,3.1420000000000003,0.2450073
1336,0.2506252215,0.1701939234999999,0.3361081345,0.1701939234999999,0.3361081345,0.1701939234999999,3.1420000000000003,0.24132586
2884,-0.2132520055,-0.181360632,-0.128475597,-0.3083595944999999,-0.128475597,-0.181360632,0.0,-0.20939705
527,-0.486322773,-0.736325,-0.1877316587,-0.8189327370000001,-0.1877316587,-0.89165800875,-0.1877316587,-0.32378104
3828,0.6573889855,0.4298746589999999,0.8459656409999999,0.4298746589999999,0.864707113,0.4275661439999999,0.9892242569999998,0.4233093
1631,-0.09126976325,-0.14587705345,-0.03971300575,-0.14587705345,-0.03971300575,-3.1420000000000003,-0.03971300575,-0.20561442
4640,0.381366425,0.2433969345,0.460739416,0.2433969345,0.5262516409999999,0.0,0.4679993115,0.24189797
4196,0.6314133115,0.4625604385,0.7811362565,0.4625604385,0.7950512455000001,0.4622898774999999,0.8331465462499998,0.3975013
3838,-0.6847818570000002,-0.763575361,-0.2980201065,-1.01634294,-0.2980201065,-0.7865514785,-0.2980201065,-0.44904116
217,-0.5936068395,-0.6366614275000001,-0.2288688545,-0.9800282705,-0.2288688545,-0.6421746300000001,-0.2288688545,-0.27570271
1528,-0.349079534,-0.2907748275,-0.2498691355,-0.4531546825,-0.2498691355,-0.2907748275,-0.2498691355,-0.23171282
4242,-1.1564124855,-1.3583600045000002,-0.791863769,-1.531844391,-0.782842109,-1.3583600045000002,-0.791863769,-0.65265775
2867,0.1891778785,0.09755632825,0.1449537241999999,0.09755632825,0.2885572975,0.09755632825,0.1449537241999999,0.20235392
1479,0.14267969785,0.0649290461,0.2263894246999999,0.0649290461,0.2263894246999999,0.0649290461,3.1420000000000003,0.20510617
4233,-0.453112874,-0.4114665045,-0.3124166825,-0.608398368,-0.3124166825,-0.4114665045,-0.3124166825,-0.29651597
930,0.3303475479999999,0.214105166,0.2579991219999999,0.214105166,0.4536827329999999,0.214105166,0.2579991219999999,0.24619547
1318,-0.9132367405,-0.9879479495,-0.6219712285,-1.1681868105,-0.6219712285,-0.9922118869999998,0.0,-0.47494376
3026,-0.568745837,-0.5265485595,-0.3896238995,-0.7588880395000001,-0.3896238995,-0.5265485595,-0.3896238995,-0.3474699
3615,0.6957419045,0.5107809230000001,0.7285803019999999,0.5107809230000001,0.8697543590000001,0.5107809230000001,0.7285803019999999,0.43220192
4270,0.1958380269999999,0.14628112415,0.1602529447,0.14628112415,0.2475387999999999,0.14628112415,0.1602529447,0.21128643
1710,0.63066885,0.4387698715,0.637151488,0.4387698715,0.8307900875000002,0.4387698715,0.637151488,0.28266364
3256,0.4516246570000001,0.3185525404999999,0.5248135979999999,0.3185525404999999,0.5971984405,0.3185525404999999,0.5256164327499999,0.2447294
2490,-1.197566645,-1.5152654515,-0.7691699685,-1.6534463469999998,-0.7427737685,-1.533366454,-0.7653627585,-0.7120656
3210,0.2780511235,0.1780622665,0.261709306,0.1780622665,0.3906171615,0.1780622665,0.261709306,0.26080635
3227,-0.436084808,-0.3955564475,-0.3090895095,-0.5670193199999999,-0.3090895095,-0.3955564475,-0.3090895095,-0.3048671
2504,0.2321878125,0.11247759695,0.192324498,0.11247759695,0.372432765,0.11247759695,0.192324498,0.210008
332,-0.4095780089999999,-0.3476049785,-0.251124072,-0.5755694175,-0.251124072,-0.3476049785,-0.251124072,-0.27473894
4250,0.6358967285,0.388306272,0.876088588,0.388306272,0.8929613594999999,0.0,0.9992439875,0.36353755
1617,-0.4770181065,-0.4425033935,-0.3249969805,-0.6433234330000001,-0.3249969805,-0.4425033935,-0.3249969805,-0.33473986
3626,-0.296257036,-0.2984647354999999,-0.176572733,-0.4242254554999999,-0.176572733,-0.2984647354999999,-0.176572733,-0.3513247
1733,0.6618170459999999,0.3252642915,0.719945619,0.3252642915,0.954528577,0.3252642915,0.7387359189999999,0.27209935
1338,0.5497362335,0.245963071,0.8056038894999998,0.245963071,0.866552132,0.0,0.9635484315,0.23840684
3220,-0.6300459585,-0.776690471,-0.4538729429999999,-0.800002238,-0.4538729429999999,-0.8385198517500001,-0.4538729429999999,-0.5247081
3598,-0.319913043,-0.334821172,-0.1936292465,-0.4546357329999999,-0.1936292465,-0.334821172,-0.1936292465,-0.20561442
1327,-0.402724109,-0.3213771475,-0.249575413,-0.563239804,-0.249575413,-0.3213771475,-0.249575413,-0.3171543
247,-0.1304866458,-0.2126417159999999,-0.05763943734,-0.2126417159999999,-0.05763943734,-3.1420000000000003,-0.05763943734,-0.20561442
4221,0.3124996785,0.22209915425,0.407175968,0.22209915425,0.407175968,0.22209915425,3.1420000000000003,0.23388746
2710,-0.6130380295000001,-0.6484694165,-0.3521721754999999,-0.8787035444999999,-0.3521721754999999,-0.6501006165,-0.3521721754999999,-0.29875445
4339,0.431271649,0.2786865335,0.589297618,0.2786865335,0.589297618,0.2786865335,3.1420000000000003,0.37769657
949,0.3427700325,0.2444907224999999,0.2980482614999999,0.2444907224999999,0.4509676804999999,0.2444907224999999,0.2980482614999999,0.23180354
4343,0.635250127,0.291631743,0.7155302175,0.291631743,0.985270406,0.291631743,0.7184300925,0.3562817
4456,-0.253566535,-0.2290342209999999,-0.158981181,-0.3547678015,-0.158981181,-0.2290342209999999,0.0,-0.22271839
250,0.3155919644999999,0.1512686345,0.2048177614999999,0.1512686345,0.4936974584999999,0.1512686345,0.2048177614999999,0.22344446
4427,-0.5275993594999999,-0.763506963,-0.3093716949999999,-0.763506963,-0.3093716949999999,-3.1420000000000003,-0.3093716949999999,-0.41426557
1582,-0.302733545,-0.17388366575,-0.119814745,-0.5265351515,-0.119814745,-0.17388366575,-0.119814745,-0.20561442
1771,-0.930293028,-1.1659471144999998,-0.4048485535,-1.4647342749999996,-0.4048485535,-1.1659471144999998,-0.4048485535,-0.49994367
811,0.3585984240000001,0.2556357889999999,0.3143349605,0.2556357889999999,0.4719656134999999,0.2556357889999999,0.3143349605,0.20070797
93,-0.3122477174999999,-0.5595059069999999,-0.10960569035,-0.5595059069999999,-0.10960569035,-3.1420000000000003,-0.10960569035,-0.25677747
3991,0.190254165,0.0899736837,0.148724893,0.0899736837,0.3061178325,0.0,0.148724893,0.03160585
3732,-0.6877947535,-0.737226827,-0.2643304305,-1.12597051,-0.2643304305,-0.737226827,-0.2643304305,-0.29906124
2206,-0.4776548035,-0.6329368394999999,-0.2907479299999999,-0.6699659375,-0.2907479299999999,-0.69295122575,-0.2907479299999999,-0.37489286
2221,-0.9353838815,-1.1776094275000002,-0.4515792604999999,-1.3555605495000005,-0.4515792604999999,-1.2036852925,-0.4515792604999999,-0.48135948
416,0.2787764845,0.182641344,0.219747455,0.182641344,0.3810909935,0.182641344,0.219747455,0.16761896
3852,-0.5844642435,-0.5361215625000001,-0.3596315785,-0.8006854234999998,-0.3596315785,-0.5361215625000001,-0.3596315785,-0.3255947
1068,0.8192965085000001,0.6136010814999999,0.8450117130000001,0.6136010814999999,1.0022616599999998,0.6136010814999999,0.8451448205000002,0.46502882
1299,-0.13433196975,-0.1912180235,-0.081957724,-0.1912180235,-0.081957724,-3.1420000000000003,-0.081957724,-0.20561442
2459,-0.1771893335,-0.1533831385,-0.1283841137499999,-0.228160595,-0.1283841137499999,-0.1533831385,-0.1283841137499999,-0.20561442
4010,0.3215144155,0.2082243075,0.346915934,0.2082243075,0.441828555,0.2082243075,0.346915934,0.22388309
764,0.3838979999999999,0.180931273,0.294373984,0.180931273,0.6242429299999999,0.180931273,0.294373984,0.19860786
2670,-0.1798110779999999,-0.126448611,-0.07576880845,-0.2940078935,-0.07576880845,-0.126448611,-0.07576880845,-0.20561442
253,-0.224397318,-0.1960984385,-0.1334122204999999,-0.3269098125,-0.1334122204999999,-0.1960984385,-0.1334122204999999,-0.20561442
4299,-0.239436454,-0.2114692475,-0.1450349246499999,-0.3461598259999999,-0.1450349246499999,-0.2114692475,-0.1450349246499999,-0.19910003
4987,0.393018713,0.250848448,0.4806794735,0.250848448,0.5427185755,0.0,0.4838062647500001,0.2801413
2414,0.491981219,0.300365486,0.6576599185,0.300365486,0.7032175265,0.300365486,0.71092428525,0.27807027
4326,-0.276294706,-0.2717312255,-0.193760873,-0.367256305,-0.193760873,-0.2717312255,-0.193760873,-0.20561442
2472,-0.3831955565,-0.302242277,-0.234916358,-0.5389718609999999,-0.234916358,-0.302242277,-0.234916358,-0.20561442
4483,-0.536400109,-0.5298530024999999,-0.22840811,-0.8245059845,-0.22840811,-0.542038475,-0.22840811,-0.2785755
4967,0.434239385,0.281893896,0.5425306590000001,0.281893896,0.593089329,0.281893896,0.5580768165000001,0.2964848
3405,-0.3974616304999999,-0.439746493,-0.270847634,-0.5381453895000001,-0.270847634,-0.439746493,-0.270847634,-0.3886725
3007,-0.5011873335,-0.427202938,-0.305841097,-0.6985234520000001,-0.305841097,-0.427202938,-0.305841097,-0.34505677
3502,0.415614308,0.300635393,0.3749687464999999,0.300635393,0.5345891400000001,0.300635393,0.3749687464999999,0.21596652
4693,-0.6598252200000001,-0.883508841,-0.41425938,-0.883508841,-0.41425938,-3.1420000000000003,-0.413198675,-0.46702376
4340,0.4382494665,0.3186427195,0.3841240514999999,0.3186427195,0.5614026075,0.3186427195,0.3841240514999999,0.2997381
809,0.4506736434999999,0.2750235365,0.4050385545,0.2750235365,0.6465542555,0.2750235365,0.4050385545,0.24035513
3173,0.4573678274999999,0.2074928355,0.4027025689999999,0.2074928355,0.7425987514999999,0.2074928355,0.4027025689999999,0.3211322
1041,-0.6097201025,-0.8624788074999999,-0.3496930075000001,-0.8825875969999999,-0.3496930075000001,-0.992764111,0.0,-0.4199224
1869,0.5091558245000001,0.3696157615,0.4599751354999999,0.3696157615,0.650199489,0.3696157615,0.4599751354999999,0.25009736
4622,-0.4821966140000001,-0.3781621395,-0.19906966275,-0.761593476,-0.19906966275,-0.3781621395,-0.19906966275,-0.2567942
2258,0.371856341,0.1739919928,0.6042739214999999,0.1739919928,0.6042739214999999,0.1739919928,3.1420000000000003,0.26123726
1867,-0.3172779424999999,-0.18386095545,-0.12174691795,-0.556756114,-0.12174691795,-0.18386095545,-0.12174691795,-0.20561442
4506,-0.354439419,-0.3058871325,-0.2539940449999999,-0.4598067654999999,-0.2539940449999999,-0.3058871325,-0.2539940449999999,-0.23611028
900,0.26641816,0.1266226262999999,0.4323059605,0.1266226262999999,0.4323059605,0.1266226262999999,3.1420000000000003,0.21267039
5014,0.3284409855,0.208958225,0.344052825,0.208958225,0.455232844,0.208958225,0.344052825,0.24360427
438,0.5013867555000001,0.2172071575,0.7158777474999999,0.2172071575,0.809219809,0.2172071575,0.8237676887500001,0.35409775
2838,-0.515216491,-0.414526222,-0.195445443,-0.8733651994999999,-0.195445443,-0.414526222,-0.195445443,-0.20561442
3573,-0.3756748,-0.426652671,-0.2332797285,-0.526191542,-0.2332797285,-0.42838064575,-0.2332797285,-0.20561442
2028,0.3499226929999999,0.1586992373,0.2306007464999999,0.1586992373,0.579544681,0.0,0.2306007464999999,0.24622425
252,0.345510598,0.2135034825,0.3970463094999999,0.2135034825,0.49525377,0.2135034825,0.397067608,0.23751426
3856,0.4434203964999999,0.2102211529999999,0.6007643844999999,0.2102211529999999,0.6843279409999999,0.2102211529999999,0.6913564305,0.2623498
4970,0.3754011465,0.2678681575,0.3203835539999999,0.2678681575,0.4938777559999999,0.0,0.3203835539999999,0.25610238
1079,-1.0298470265000002,-1.273714821,-0.603075436,-1.4493994010000002,-0.603075436,-1.2915816535000002,-0.5875801760000001,-0.5006996
1778,-0.722506055,-0.9440615965,-0.4591227349999999,-0.95350604,-0.4591227349999999,-1.12812682,-0.45540896325,-0.46589115
5046,0.1487141156999999,0.068095102,0.2357105585,0.068095102,0.2357105585,0.068095102,3.1420000000000003,0.21422854
4760,-0.4307934655,-0.3149275655,-0.17077114015,-0.7310772030000001,-0.17077114015,-0.3149275655,-0.17077114015,-0.23131107
4748,-0.4098372599999999,-0.4554132510000001,-0.29428254,-0.5300471255000001,-0.29428254,-0.45542699425,-0.29428254,-0.30511945
213,0.4476919924999999,0.2975814639999999,0.5484237035,0.2975814639999999,0.6040757410000002,0.2975814639999999,0.56608252525,0.28590497
4050,1.903850895,1.7249245185,2.1936391199999994,1.6387120585,2.1936391199999994,1.719624126,2.209224155,1.1829967
1544,0.366785846,0.2283296325,0.4354212185,0.2283296325,0.5233793999999999,0.2283296325,0.4373336162499999,0.23534143
4103,0.2676356114999999,0.171224698,0.259317683,0.171224698,0.3759503099999999,0.0,0.259317683,0.13649124
1587,0.2954888665,0.188754783,0.291597692,0.188754783,0.409096862,0.0,0.291597692,0.21694705
611,-0.20250017,-0.1592698024999999,-0.1458377495,-0.261900527,-0.1458377495,-0.1592698024999999,-0.1458377495,-0.20561442
321,-0.378110955,-0.4341417185,-0.2329825479999999,-0.5314412660000001,-0.2329825479999999,-0.43571660325,-0.2329825479999999,-0.28067783
2771,-0.216399804,-0.2864338074999999,-0.1520961595,-0.2864338074999999,-0.1520961595,-3.1420000000000003,-0.1520961595,-0.2654823
3364,-0.3967166184999999,-0.4663626629999999,-0.2781935795,-0.5199681795,-0.2781935795,-0.4691384979999999,-0.2781935795,-0.35429862
2805,0.4802441144999999,0.2952664160000001,0.6118121235,0.2952664160000001,0.6852004615,0.2952664160000001,0.6345474779999999,0.25323245
434,0.3396265635,0.15518311395,0.4068003225,0.15518311395,0.5593029855,0.0,0.42236348875,0.3071881
2409,-0.4793344499999999,-0.5818426800000001,-0.3267344055,-0.6454910295,-0.3267344055,-0.590674295,-0.3267344055,-0.38957447
1476,-0.403959751,-0.456751276,-0.2756055165,-0.5459261635,-0.2756055165,-0.456751276,-0.2756055165,-0.36317956
3896,0.504243592,0.3526250314999999,0.452725423,0.3526250314999999,0.668984035,0.0,0.452725423,0.2468304
4194,0.5801324680000001,0.3544120669999999,0.7831869739999999,0.3544120669999999,0.8220434334999999,0.3544120669999999,0.8445197137500001,0.44496095
125,0.2615401565,0.1243189342,0.2319714439999999,0.1243189342,0.4244145319999999,0.0,0.2319714439999999,0.21205634
1001,1.0121192545000002,0.7430511949999999,1.256976374,0.7430511949999999,1.2577576075,0.6818191290000001,1.4206187057500002,0.48664308
3861,-0.512243314,-0.477114035,-0.2001695275,-0.8678900645000001,-0.2001695275,-0.477114035,-0.2001695275,-0.2743424
762,-0.2959004884999999,-0.1739458545,-0.1239388712,-0.5049556445000001,-0.1239388712,-0.1739458545,-0.1239388712,-0.20561442
4765,0.3156592993,0.2239694,0.411624969,0.2239694,0.411624969,0.2239694,3.1420000000000003,0.22593856
1006,0.3053770029999999,0.2166796365,0.305644812,0.2166796365,0.4027768205,0.0,0.305644812,0.26571992
4061,-0.1985840059999999,-0.2551526825,-0.144555634,-0.2551526825,-0.144555634,-3.1420000000000003,-0.144555634,-0.24818414
2212,0.8506452044999999,0.5783764805,0.958132404,0.5783764805,1.083835677,0.5783764805,0.970770814,0.53620374
1579,-0.415195211,-0.540530145,-0.2403175504999999,-0.6146476395,-0.2403175504999999,-0.56120194925,0.0,-0.3334485
157,0.4136543094999999,0.297796096,0.468768634,0.297796096,0.5335196975000001,0.0,0.468935133,0.29919383
3928,0.6532468990000001,0.397845564,0.628716696,0.397845564,0.9146465680000002,0.397845564,0.628716696,0.3187001
1633,0.282515029,0.1827757359999999,0.2844551965,0.1827757359999999,0.388692746,0.1827757359999999,0.2844551965,0.23585376
3710,0.5589866855000001,0.3896603915,0.716912816,0.3896603915,0.7398674015,0.3896603915,0.7519553600000001,0.32205316
3112,0.5109653555,0.35826492,0.620508599,0.35826492,0.6761446615,0.35826492,0.6288284135000001,0.31100935
553,-0.206681266,-0.1503611592,-0.1295370322499999,-0.288911185,-0.1295370322499999,-0.1503611592,-0.1295370322499999,-0.20561442
2542,-0.434003244,-0.3913803219999999,-0.2945182625,-0.5881627665000001,-0.2945182625,-0.3913803219999999,-0.2945182625,-0.2641069
3591,-0.4087369965,-0.2756518464999999,-0.1745142987999999,-0.6557782604999999,-0.1745142987999999,-0.2756518464999999,-0.1745142987999999,-0.20561442
2460,0.557347654,0.391445537,0.6944408880000001,0.391445537,0.735078055,0.391445537,0.70886343225,0.31540447
808,-0.0517361217999999,-0.02522488495,-0.0221744893,-0.0829585939,-0.0221744893,-0.02522488495,0.0,-0.20561442
1384,-0.09965691265,-0.0560287247649999,-0.04275881037,-0.1624109568,-0.04275881037,-0.0560287247649999,-0.04275881037,-0.20561442
4689,0.446820812,0.274652983,0.40022965,0.274652983,0.6389083065000001,0.274652983,0.40022965,0.27506426
1610,0.360892691,0.252793841,0.3058667765,0.252793841,0.4799941015000001,0.252793841,0.3058667765,0.22374445
2211,1.8316554750000005,1.6307846949999998,2.057815655,1.6307846949999998,2.057815655,1.4154388215,2.1472226100000005,1.0225487
3221,0.433059382,0.198275399,0.642341998,0.198275399,0.7110176265,0.198275399,0.72852106625,0.25524268
840,0.5267923550000001,0.3694546759999999,0.4786770704999999,0.3694546759999999,0.69649274,0.3694546759999999,0.4786770704999999,0.25327775
1526,-0.3620259245,-0.2595273915,-0.1521059615,-0.5865284039999998,-0.1521059615,-0.2595273915,-0.1521059615,-0.20561442
393,0.4674664974999999,0.3386650065,0.434602753,0.3386650065,0.598963159,0.3386650065,0.434602753,0.27665544
3230,0.444650783,0.221430618,0.342799704,0.221430618,0.6726316669999999,0.221430618,0.342799704,0.22412682
927,-0.5340273665,-0.6715367494999999,-0.3792492165,-0.689821248,-0.3792492165,-0.7101058215,-0.3792492165,-0.4092586
249,0.1005715301,0.0518174488,0.1519864638,0.0518174488,0.1519864638,0.0518174488,3.1420000000000003,0.20599994
3835,0.3969811995,0.2459358374999999,0.4689773865,0.2459358374999999,0.5666381675000001,0.2459358374999999,0.4745493455000001,0.28059435
200,0.5894279955,0.26180329,0.6234498585,0.26180329,0.933601711,0.26180329,0.6282732435,0.3371382
1173,-0.7336337570000001,-0.80182695,-0.4648783995,-0.968299198,-0.4648783995,-0.8154198825000002,-0.4648783995,-0.48547667
2030,-0.3199977185000001,-0.3365549675,-0.2274194525,-0.417291834,-0.2274194525,-0.3365549675,-0.2274194525,-0.20561442
402,-0.623027099,-0.8380892225000001,-0.3623063905,-0.8880529615,-0.3623063905,-0.932514133,-0.3623063905,-0.3836357
2254,0.7148122334999999,0.504417007,0.7518923435,0.504417007,0.92657499,0.504417007,0.7518923435,0.44700557
4625,0.4455725554999999,0.2036993893,0.615388822,0.2036993893,0.7114125145,0.2036993893,0.72228441525,0.2716166
3234,0.3714236585,0.2325665375,0.311849106,0.2325665375,0.5286685815,0.2325665375,0.311849106,0.2266348
3846,-1.0751378455,-1.438815121,-0.7081909425,-1.438815121,-0.7081909425,-3.1420000000000003,-0.66845353425,-0.6427818
3239,0.341782667,0.2499290395,0.2970656235,0.2499290395,0.4378691195,0.0,0.2970656235,0.20245466
