participant,trigger,x,y,z,gx,gy,target,difference,side,angle_p,angle_g,l_g,l_p,cond,sgb,sgm,sgc,f_b,f_m,f_c,h_B_w,distance,dense_column,VS left,VS right,Height,DomHand,regularity,Geschlecht
40,96.0,-0.18745480666666667,-0.23658611333333335,-0.3658804466666667,-244.25666666666666,-188.51,-14.197862903485403,-2.603014965239003,-0.5,-21.0,-18.396985034761,3.2999999999999994,3.0,4.0,2.9,0.0,0.4000000000000001,2.0,0.0,1.0,6.236432128580674,far,non_dense,1.5,0.5,120,2,2,2
41,2.0,-0.43874937333333336,-0.07081955666666667,-0.19988079,196.15333333333334,-69.15666666666665,10.486895434007641,6.439500541821292,0.5,22.0,15.56049945817871,6.2,3.1,1.0,3.2999999999999994,1.8999999999999997,1.0,2.0,2.0,2.0,1.6166199653661248,near,dense,0.0,0.0,110,2,4,2
41,4.0,-0.41444913,-0.05489300333333333,-0.23847385499999998,228.63000000000002,152.58833333333334,17.820185325313734,-0.8034830575346849,0.5,17.333333333333332,18.136816390868017,3.7999999999999994,5.599999999999999,1.0,3.1,0.0,0.6999999999999998,2.0,0.0,1.0,2.7797807714939142,near,dense,0.0,0.0,110,2,4,2
41,5.0,-0.42016225,0.015950796666666666,-0.20952392,591.5533333333334,518.34,18.37281374363177,-16.926887075504585,0.5,30.0,46.92688707550459,1.5,4.5,1.0,1.1,0.4000000000000001,0.0,2.0,1.0,0.0,3.003086311053415,near,dense,0.0,0.0,110,2,4,2
41,6.0,-0.4488096833333333,-0.06391417333333334,-0.20808879333333333,231.48000000000002,-78.88333333333334,12.381195690143931,-5.362901885833569,0.5,13.0,18.36290188583357,9.4,4.1,1.0,3.5,1.7,4.2,3.0,2.0,1.0,1.9640818584048663,near,dense,0.0,0.0,110,2,4,2
41,7.0,-0.4452527933333334,-0.05984534666666667,-0.20640864,256.3466666666667,-115.62333333333333,13.35645970835857,-5.335530882842934,0.5,15.0,20.335530882842935,4.8,3.5,1.0,4.2,0.6,0.0,1.0,1.0,0.0,1.6845368533865797,near,dense,0.0,0.0,110,2,4,2
41,8.0,-0.42977794499999994,-0.023413861666666664,-0.20602367833333335,270.425,-74.02,16.089594186023593,2.8809929908564773,0.5,24.333333333333332,21.45234034247686,2.7000000000000006,1.1,1.0,1.6000000000000003,0.6,0.5,3.0,1.0,1.0,2.600045714931976,near,dense,0.0,0.0,110,2,4,2
41,9.0,-0.4233040133333333,0.018370846666666666,-0.19972794666666668,436.21333333333337,-86.08666666666666,20.308688646054097,-1.270704342891025,0.5,33.333333333333336,34.60403767622436,6.0,3.2999999999999994,1.0,1.8,4.2,0.0,3.0,1.0,0.0,3.3502456230289006,near,dense,0.0,0.0,110,2,4,2
41,10.0,-0.41620569333333335,0.019651349999999998,-0.19870063000000002,470.19666666666666,-88.50999999999999,21.780072457036116,-3.2998758296439896,0.5,34.0,37.29987582964399,6.0,2.9,1.0,0.4000000000000001,2.3,3.2999999999999994,1.0,2.0,3.0,3.633598500627469,near,dense,0.0,0.0,110,2,4,2
41,11.0,-0.3741186066666667,0.09032136333333333,-0.18839429,662.13,-78.66666666666666,28.499894321034464,-6.430880333689636,0.5,45.0,51.430880333689636,3.7000000000000006,3.0,1.0,0.0,0.6,3.1,0.0,1.0,4.0,4.800997365289315,near,dense,0.0,0.0,110,2,4,2
41,12.0,-0.43624851,-0.016184696666666665,-0.20327344333333333,351.96999999999997,-126.32333333333334,17.19478402376912,1.0788380129737345,0.5,29.0,27.921161987026267,1.2,4.0,1.0,1.2,0.0,0.0,2.0,0.0,0.0,2.6626924681586197,near,dense,0.0,0.0,110,2,4,2
41,13.0,-0.44767229000000003,-0.08244531333333333,-0.20111592333333336,207.4333333333333,-83.16000000000001,11.786155779453756,-5.455322048779202,0.5,11.0,16.455322048779202,9.8,3.7000000000000006,1.0,5.0,1.0,3.7999999999999994,1.0,1.0,3.0,1.938744484802755,near,dense,0.0,0.0,110,2,4,2
41,14.0,-0.43805159,-0.054370013333333335,-0.20671386,513.3533333333334,365.32666666666665,12.894655649124369,-25.72341840662526,0.5,15.0,40.723418406625264,4.6,2.9,1.0,0.9,0.6999999999999998,3.0,2.0,1.0,4.0,2.106583814926901,near,dense,0.0,0.0,110,2,4,2
41,15.0,-0.42554219666666665,0.008693729999999998,-0.19838526,444.15333333333336,-75.30666666666667,19.77267596835283,-0.23390393237399584,0.5,35.0,35.233903932374,1.1,4.7,1.0,0.6999999999999998,0.4000000000000001,0.0,1.0,1.0,0.0,3.463357594951485,near,dense,0.0,0.0,110,2,4,2
41,16.0,-0.3931192666666667,0.03460227,-0.20267062333333333,600.09,-155.64666666666668,21.51620742847054,-4.27075251714993,0.5,43.333333333333336,47.604085850483266,3.2000000000000006,3.1,1.0,0.0,0.4000000000000001,2.7999999999999994,0.0,1.0,2.0,3.748654071898326,near,dense,0.0,0.0,110,2,4,2
41,19.0,-0.28387803,-0.06493704333333333,-0.21590536666666668,386.2,-46.576666666666675,16.18990676614227,2.3634322260716956,0.5,33.0,30.636567773928306,1.0,0.5,1.0,0.6,0.0,0.4000000000000001,1.0,0.0,1.0,3.2264324017817754,near,dense,0.0,0.0,110,2,4,2
41,22.0,-0.41547181333333333,-0.00949387,-0.19239970333333334,561.8733333333333,468.77,16.541107934608622,-13.239091464775617,0.5,31.333333333333332,44.572424798108955,2.3,3.0,1.0,0.0,0.9,1.3999999999999997,0.0,1.0,2.0,2.7706744806405283,near,dense,0.0,0.0,110,2,4,2
41,24.0,-0.44557828666666666,-0.15221760666666667,-0.2045979566666667,119.82333333333331,-97.45,4.718752135829711,-3.838707938627658,0.5,5.666666666666667,9.505374605294325,8.7,2.4,1.0,3.0,3.2000000000000006,2.5,2.0,2.0,2.0,1.302591940272645,near,dense,0.0,0.0,110,2,4,2
41,25.0,-0.3117701533333333,0.16519118,-0.18457304333333333,572.1033333333334,-88.26,34.77704247852315,-0.38395273266950625,0.5,45.0,45.383952732669506,2.7999999999999994,4.4,2.0,1.8,1.0,0.0,2.0,2.0,0.0,5.633586110609699,far,dense,0.0,0.0,110,2,4,2
