,Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,side,difference,D_p,D_g,Trigger,Condition,T_detection,T_pointing,T_action,T_conf,length_point,length_gaze,sum_length_gazeb,sum_length_gazem,sum_length_gazec,frequency_b,frequency_m,frequency_c
8539,42,32.0,-0.38694361,-0.09868091,-0.22798792,196.15,-140.19,11.553681859223571,2.051232238201128,,,21.80179766835488,3.870675233485528,20.0,14.78051594263541,12.6,,0.5,5.219484057364591,-8.446318140776429,-3.2268340834118376,32,2,0.7,2.6,1.9,1.6,1.5,7.1,2.5,1.6,3.0,2.0,1.0,5.0
8540,42,32.0,-0.3918691,-0.0932874,-0.23211694,210.32000000000005,-149.92000000000002,11.62197935281415,2.0604740138636464,,,21.930675038760302,3.888114464160701,20.0,15.848269758119196,12.6,,0.5,4.151730241880804,-8.37802064718585,-4.226290405305045,32,2,0.7,2.6,1.9,1.6,1.5,7.1,2.5,1.6,3.0,2.0,1.0,5.0
8541,42,33.0,-0.38842386,-0.07935559,-0.23419821,150.47000000000003,-336.67,12.87250858819702,2.233708437960898,,,24.29042370592777,4.215007822432215,25.0,11.338385082275558,15.75,,0.5,13.661614917724442,-12.12749141180298,1.5341235059214622,33,2,0.0,1.5,1.5,2.1,1.3,8.3,4.8,0.0,3.5,1.0,0.0,4.0
8542,42,33.0,-0.39250857,-0.0756842,-0.22981261,186.39,-273.8,13.020343846425035,2.2445841074599606,,,24.569388838204045,4.235530210776945,25.0,14.045069419055896,15.75,,0.5,10.954930580944104,-11.979656153574965,-1.0247255726308602,33,2,0.0,1.5,1.5,2.1,1.3,8.3,4.8,0.0,3.5,1.0,0.0,4.0
8543,42,33.0,-0.39160976,-0.07481787,-0.22898999,197.07000000000005,-260.66,13.059890272244896,2.255554357987563,,,24.64401294372612,4.256231073522532,25.0,14.849840819858072,15.75,,0.5,10.150159180141928,-11.940109727755104,-1.7899505476131754,33,2,0.0,1.5,1.5,2.1,1.3,8.3,4.8,0.0,3.5,1.0,0.0,4.0
8544,42,34.0,-0.35020882,-0.07628608,-0.23534156,232.37,-294.75,15.007459802876983,2.588359727262037,364.35,-331.78,28.31907664802887,4.884234805343464,23.0,17.509806217640534,14.49,11.805612148818057,0.5,5.490193782359466,-7.992540197123016,-2.502346414763551,34,2,0.7,1.0,0.3,6.1,1.6,3.6,0.5,1.2,1.9,1.0,2.0,2.0
8545,42,34.0,-0.34884799,-0.07853486,-0.23577,235.11,-296.87,15.154255243800383,2.602726371553421,364.35,-331.78,28.59607964505133,4.911344663121305,23.0,17.716273786760194,14.49,11.805612148818057,0.5,5.283726213239806,-7.845744756199616,-2.5620185429598106,34,2,0.7,1.0,0.3,6.1,1.6,3.6,0.5,1.2,1.9,1.0,2.0,2.0
8546,42,34.0,-0.35291359,-0.07439747,-0.2336631,364.35,-331.78,15.23618141092004,2.6172421334819003,364.35,-331.78,28.75067432240612,4.938735905880344,23.0,27.454911973995475,14.49,11.805612148818057,0.5,-4.4549119739954754,-7.76381858907996,-12.218730563075436,34,2,0.7,1.0,0.3,6.1,1.6,3.6,0.5,1.2,1.9,1.0,2.0,2.0
8547,42,35.0,-0.33302471,-0.04436391,-0.22131945,214.99,-234.5,19.52505150267357,3.293866630303885,,,36.84377218554503,6.215526331383432,45.0,16.200168863151607,28.35,,0.5,28.799831136848397,-25.47494849732643,3.324882639521963,35,2,0.0,1.5,1.5,1.3,2.4,6.3,2.0,1.9,2.4,1.0,2.0,3.0
8548,42,35.0,-0.33420351,-0.0434088,-0.22159655,243.79999999999995,-357.59000000000003,19.65637897054256,3.3161628266997347,,,37.091587117413816,6.257599253982399,45.0,18.37109246400465,28.35,,0.5,26.62890753599535,-25.34362102945744,1.2852865065379078,35,2,0.0,1.5,1.5,1.3,2.4,6.3,2.0,1.9,2.4,1.0,2.0,3.0
8549,42,35.0,-0.33351478,-0.03889924,-0.22203897,151.64,-248.16,19.78941379566973,3.338726138995936,,,37.34262383242879,6.30017622428533,45.0,11.426548241352195,28.35,,0.5,33.573451758647806,-25.21058620433027,8.362865554317535,35,2,0.0,1.5,1.5,1.3,2.4,6.3,2.0,1.9,2.4,1.0,2.0,3.0
8550,42,36.0,-0.34771952,-0.07243006,-0.22189595,245.51,-129.25,15.167534969266068,3.5321044086939564,270.64,-145.28,28.62113848700507,6.665081019205495,22.0,18.4999463118859,13.86,8.769235273654777,0.5,3.5000536881141,-6.832465030733932,-3.332411342619832,36,2,0.0,0.6,0.6,5.6,1.5,3.4,1.5,1.5,0.4,1.0,1.0,1.0
8551,42,36.0,-0.34826556,-0.06989556,-0.21971968,270.64,-145.28,15.20379272390571,3.5506677967396083,270.64,-145.28,28.68955687001008,6.700110132447643,23.0,20.39357040384832,14.49,8.769235273654777,0.5,2.606429596151681,-7.7962072760942895,-5.189777679942608,36,2,0.0,0.6,0.6,5.6,1.5,3.4,1.5,1.5,0.4,1.0,1.0,1.0
8552,42,36.0,-0.34605604,-0.06778329,-0.21876338,283.55999999999995,-162.45,15.351620859099848,3.5693898103230284,283.55999999999995,-162.45,28.96850856112141,6.735438572079556,25.0,21.36713281006218,15.75,9.187867108326737,0.5,3.6328671899378193,-9.648379140900152,-6.015511950962333,36,2,0.0,0.6,0.6,5.6,1.5,3.4,1.5,1.5,0.4,1.0,1.0,1.0
8553,42,37.0,-0.35229886,-0.04243508,-0.21547544,367.77,-211.3,16.17023295971441,3.089768860331878,367.77,-211.3,30.51322959498109,5.830393839446252,32.0,27.712619669757963,20.16,11.916426457995923,0.5,4.287380330242037,-15.829767040285589,-11.542386710043552,37,2,0.3,5.2,4.9,0.6,1.1,6.0,1.1,0.9,4.0,2.0,1.0,5.0
8554,42,37.0,-0.35177365,-0.04251672,-0.21220176,375.49,-210.29,16.209305812079435,3.1099529723316506,375.49,-210.29,30.586960067393896,5.868481258789824,35.0,28.29434581340897,22.05,12.16656869976586,0.5,6.70565418659103,-18.790694187920565,-12.085040001329537,37,2,0.3,5.2,4.9,0.6,1.1,6.0,1.1,0.9,4.0,2.0,1.0,5.0
8555,42,37.0,-0.35265353,-0.04123731,-0.21154055,318.62,-119.5,16.33959350433924,3.128322603120454,318.62,-119.5,30.832812942688147,5.903144752088295,37.0,24.00901345726482,23.31,10.323875786623873,0.5,12.99098654273518,-20.66040649566076,-7.66941995292558,37,2,0.3,5.2,4.9,0.6,1.1,6.0,1.1,0.9,4.0,2.0,1.0,5.0
8556,42,38.0,-0.36444747,-0.04366197,-0.21990855,349.48,-218.89,16.30829394948968,3.154325887628521,349.48,-218.89,30.773750682687027,5.952212949955021,23.0,26.33441096932054,14.49,11.323796716807832,0.5,-3.3344109693205404,-6.691706050510319,-10.02611701983086,38,2,0.0,0.6,0.6,1.2,1.2,4.9,1.6,0.0,3.3,2.0,0.0,6.0
8557,42,38.0,-0.36421132,-0.04076739,-0.21901397,272.51,131.01,16.331596354369854,3.174420156780364,272.51,131.01,30.81772232069592,5.990130835844546,25.0,20.53448075211612,15.75,8.829826723409928,0.5,4.465519247883883,-8.668403645630146,-4.202884397746264,38,2,0.0,0.6,0.6,1.2,1.2,4.9,1.6,0.0,3.3,2.0,0.0,6.0
8558,42,38.0,-0.36350128,-0.03898371,-0.21916084,274.0,123.29000000000002,16.44718863448005,3.1910343172636413,274.0,123.29000000000002,31.03584495326385,6.021481756676492,26.0,20.646756911965856,16.38,8.878105472145318,0.5,5.353243088034144,-9.55281136551995,-4.199568277485806,38,2,0.0,0.6,0.6,1.2,1.2,4.9,1.6,0.0,3.3,2.0,0.0,6.0
8559,42,39.0,-0.36608914,-0.07448005,-0.22935331,267.71000000000004,118.97000000000004,13.965513170183211,2.4638551079037825,267.71000000000004,118.97000000000004,26.35292335213572,4.649294588614438,20.0,20.17278574051964,12.6,8.674297868423443,0.5,-0.1727857405196395,-6.034486829816789,-6.207272570336428,39,2,0.4,0.6,0.2,1.8,1.2,7.8,0.4,0.8,6.6,1.0,1.0,7.0
8560,42,39.0,-0.36782062,-0.07307006,-0.22704722,225.42999999999995,165.43,14.044715102964371,2.4783577999501167,267.71000000000004,118.97000000000004,26.50237739929377,4.67666116850587,20.0,16.98685551337395,12.6,8.674297868423443,0.5,3.01314448662605,-5.955284897035629,-2.9421404104095785,39,2,0.4,0.6,0.2,1.8,1.2,7.8,0.4,0.8,6.6,1.0,1.0,7.0
8561,42,39.0,-0.36984527,-0.07253258,-0.22639917,354.28,-257.78,14.1102526167664,2.49034982339483,354.28,-257.78,26.6260466878382,4.699290116746044,20.0,26.69610598091701,12.6,11.479325571794318,0.5,-6.696105980917015,-5.889747383233599,-12.585853364150614,39,2,0.4,0.6,0.2,1.8,1.2,7.8,0.4,0.8,6.6,1.0,1.0,7.0
8562,42,40.0,-0.3541725,-0.0582847,-0.2659933,311.63,-261.48,16.33151896512167,2.9758523194500075,311.63,-261.48,30.8175762871846,5.6154333268021634,26.0,23.48229509662745,16.38,10.0973868915498,0.5,2.5177049033725503,-9.66848103487833,-7.150776131505779,40,2,1.8,0.8,-1.0,0.6,1.0,6.5,0.0,0.5,6.0,0.0,1.0,6.0
8563,42,40.0,-0.34883979,-0.05801206,-0.24966009,321.04,-252.76,16.42201331305119,2.9927806832625814,321.04,-252.76,30.98833912172759,5.64737714931649,29.0,24.19136802561138,18.27,10.402288251012893,0.5,4.808631974388621,-12.577986686948812,-7.76935471256019,40,2,1.8,0.8,-1.0,0.6,1.0,6.5,0.0,0.5,6.0,0.0,1.0,6.0
8564,42,40.0,-0.34793857,-0.05831867,-0.24445054,307.24,-99.1,16.533828719310396,3.0137017461165136,307.24,-99.1,31.19933479333872,5.686855194921863,32.0,23.1514948672715,20.16,9.955142792926743,0.5,8.848505132728501,-15.466171280689604,-6.617666147961103,40,2,1.8,0.8,-1.0,0.6,1.0,6.5,0.0,0.5,6.0,0.0,1.0,6.0
8565,42,41.0,-0.35652676,-0.06525681,-0.2484232,235.83000000000004,-21.32,14.5036812268644,3.514407499947813,250.48,-59.46000000000001,27.368446475093123,6.631686952401525,22.0,17.770528038499666,13.86,8.11601408271153,0.5,4.229471961500334,-7.4963187731356,-3.2668468116352667,41,2,0.7,0.7,0.0,1.2,1.2,5.6,0.7,0.9,4.0,1.0,1.0,4.0
8566,42,41.0,-0.35336477,-0.06574675,-0.24069458,250.48,-59.46000000000001,14.64412720404756,3.5349547824083274,250.48,-59.46000000000001,27.633468034037744,6.670459674404514,22.0,18.87445135514309,13.86,8.11601408271153,0.5,3.1255486448569094,-7.35587279595244,-4.23032415109553,41,2,0.7,0.7,0.0,1.2,1.2,5.6,0.7,0.9,4.0,1.0,1.0,4.0
8567,42,41.0,-0.35465723,-0.06699898,-0.23842221,248.17,-75.37,14.74230153236487,3.5519321965898083,250.48,-59.46000000000001,27.81872299157251,6.7024960549649695,23.0,18.700385630812285,14.49,8.11601408271153,0.5,4.299614369187715,-8.25769846763513,-3.958084098447415,41,2,0.7,0.7,0.0,1.2,1.2,5.6,0.7,0.9,4.0,1.0,1.0,4.0
8568,42,42.0,-0.33435196,-0.27370119,-0.25830016,-389.2,-85.00999999999999,-15.432640384379845,1.9511200110187144,-389.2,-85.00999999999999,-29.12139240532476,3.681763460792313,-18.0,-29.32743719028143,-11.34,-12.610797991821014,-0.5,11.32743719028143,2.5673596156201555,13.894796805901583,42,2,0.0,1.7,1.7,0.3,0.4,3.5,1.7,0.0,1.8,1.0,0.0,2.0
8569,42,42.0,-0.3272813,-0.28856057,-0.24960415,-399.42,-105.25,-15.515308454080769,1.958756021046084,-399.42,-105.25,-29.277387052850408,3.6961726117139566,-21.0,-30.097546152472272,-13.23,-12.941944845563077,-0.5,9.097546152472272,5.484691545919231,14.582237698391504,42,2,0.0,1.7,1.7,0.3,0.4,3.5,1.7,0.0,1.8,1.0,0.0,2.0
8570,42,42.0,-0.32699218,-0.29828051,-0.24572878,-409.6,-130.92,-15.685633648696555,1.967195864262595,-409.6,-130.92,-29.598790695090404,3.7120985958635178,-24.0,-30.86464098956648,-15.12,-13.271795625513583,-0.5,6.864640989566482,8.314366351303445,15.179007340869926,42,2,0.0,1.7,1.7,0.3,0.4,3.5,1.7,0.0,1.8,1.0,0.0,2.0
8571,42,42.0,-0.32741222,-0.30354419,-0.24376155,-204.20000000000005,-66.03,-15.966199623372429,1.989685587229614,-409.6,-130.92,-30.12821868930377,3.75453670310228,-26.0,-15.387108618333682,-16.38,-13.271795625513583,-0.5,-10.612891381666318,10.033800376627571,-0.5790910050387463,42,2,0.0,1.7,1.7,0.3,0.4,3.5,1.7,0.0,1.8,1.0,0.0,2.0
8572,42,42.0,-0.32753268,-0.30490083,-0.24303803,0.0,0.0,-16.063091973665433,1.9983046916476648,-409.6,-130.92,-30.311054554306672,3.7708009531391458,-26.0,0.0,-16.38,-13.271795625513583,-0.5,-26.0,9.936908026334567,-16.063091973665433,42,2,0.0,1.7,1.7,0.3,0.4,3.5,1.7,0.0,1.8,1.0,0.0,2.0
8573,42,42.0,-0.31857803,-0.29038355,-0.24454384,-167.59000000000003,-73.65,-16.298320037533347,2.0045920372616663,-409.6,-130.92,-30.754929910825428,3.782665174312767,-26.0,-12.628430623636344,-16.38,-13.271795625513583,-0.5,-13.371569376363656,9.701679962466653,-3.6698894138970033,42,2,0.0,1.7,1.7,0.3,0.4,3.5,1.7,0.0,1.8,1.0,0.0,2.0
8574,42,43.0,-0.32901546,-0.33557788,-0.23146883,-155.70999999999998,-87.65,-19.385521535238475,2.3649882810096283,,,-36.580479136995,4.462732886265169,-26.0,-11.733235469935048,-16.38,,-0.5,-14.266764530064952,6.614478464761525,-7.652286065303427,43,2,0.0,1.8,1.8,1.7,1.0,2.0,1.6,0.0,0.4,2.0,0.0,1.0
8575,42,43.0,-0.32617909,-0.33391783,-0.23112816,-167.41000000000005,-93.15,-19.55707785090597,2.380244197375692,,,-36.90420590465956,4.491520800447933,-26.0,-12.614867060701474,-16.38,,-0.5,-13.385132939298526,6.442922149094031,-6.942210790204495,43,2,0.0,1.8,1.8,1.7,1.0,2.0,1.6,0.0,0.4,2.0,0.0,1.0
8576,42,43.0,-0.32459712,-0.33178195,-0.23134883,0.0,0.0,-19.703020006170497,2.3956624078895032,,,-37.17959875164373,4.520614963687493,-26.0,0.0,-16.38,,-0.5,-26.0,6.296979993829503,-19.703020006170497,43,2,0.0,1.8,1.8,1.7,1.0,2.0,1.6,0.0,0.4,2.0,0.0,1.0
8577,42,43.0,-0.40261793,-0.09125301,-0.23205552,148.77999999999997,-270.99,-32.26443666377419,4.68159035280064,,,-60.882991984541896,8.834160995734809,15.0,11.211038296942624,9.45,,-0.5,3.788961703057376,-47.26443666377419,-43.47547496071682,43,2,0.0,1.8,1.8,1.7,1.0,2.0,1.6,0.0,0.4,2.0,0.0,1.0
8578,42,43.0,-0.40311629,-0.09217812,-0.22578041,159.05999999999997,-270.24,-32.66210659816662,4.741947865827122,,,-61.63339515074042,8.94805562281578,18.0,11.985668446778424,11.34,,-0.5,6.014331553221576,-50.66210659816662,-44.64777504494505,43,2,0.0,1.8,1.8,1.7,1.0,2.0,1.6,0.0,0.4,2.0,0.0,1.0
8579,42,43.0,-0.40514559,-0.092284,-0.2253764,203.32000000000005,-344.9,-33.01175693993995,4.803410932117881,,,-62.293185345666686,9.06403642890644,15.0,15.32079786620766,9.45,,-0.5,-0.3207978662076591,-48.01175693993995,-48.33255480614761,43,2,0.0,1.8,1.8,1.7,1.0,2.0,1.6,0.0,0.4,2.0,0.0,1.0
8580,42,44.0,-0.34448665,-0.32399836,-0.24513401,-491.54,-118.01,-17.006423417075208,2.19021625998965,-491.54,-118.01,-32.09112098802092,4.132938082600472,-26.0,-37.03907625002809,-16.38,-15.926802787512075,-0.5,11.039076250028089,8.993576582924792,20.03265283295288,44,2,2.5,3.1,0.6,4.8,1.0,1.9,0.5,0.0,1.4,1.0,0.0,2.0
8581,42,44.0,-0.34429982,-0.32520416,-0.24433669,-191.71000000000004,-168.73,-17.181778146941124,2.202241783066732,-491.54,-118.01,-32.4220153632779,4.155630244646925,-26.0,-14.445948056908666,-16.38,-15.926802787512075,-0.5,-11.554051943091334,8.818221853058876,-2.735830090032458,44,2,2.5,3.1,0.6,4.8,1.0,1.9,0.5,0.0,1.4,1.0,0.0,2.0
8582,42,44.0,-0.34015217,-0.31907165,-0.24504854,-405.0,-146.03,-17.286205402296808,2.215753761089207,-405.0,-146.03,-32.619069594134075,4.181127347175334,-26.0,-30.518016603453184,-16.38,-13.122747139484868,-0.5,4.518016603453184,8.713794597703192,13.231811201156376,44,2,2.5,3.1,0.6,4.8,1.0,1.9,0.5,0.0,1.4,1.0,0.0,2.0
8583,42,45.0,-0.37433031,-0.29605645,-0.24019028,-224.51,-354.36,-14.084314374595436,1.7887609755854976,-305.24,-319.04,-26.57710122486159,3.375391960929834,-18.0,-16.91753063615129,-11.34,-9.890339103349042,-0.5,-1.082469363848709,3.915685625404564,2.8332162615558545,45,2,0.0,1.3,1.3,3.7,0.8,2.2,1.4,0.0,0.8,2.0,0.0,1.0
8584,42,45.0,-0.36811665,-0.29888034,-0.23842078,-305.24,-319.04,-14.164682525329988,1.7960213069270772,-305.24,-319.04,-26.728755925297687,3.389092206171396,-18.0,-23.00078861243963,-11.34,-9.890339103349042,-0.5,5.000788612439632,3.835317474670012,8.836106087109643,45,2,0.0,1.3,1.3,3.7,0.8,2.2,1.4,0.0,0.8,2.0,0.0,1.0
8585,42,45.0,-0.36523414,-0.2992565,-0.23554264,-265.79,-311.83,-14.255171806210251,1.8026627240013229,-265.79,-311.83,-26.899509198318743,3.401624560190495,-16.0,-20.02810773588104,-10.08,-8.612086326428846,-0.5,4.02810773588104,1.7448281937897487,5.772935929670789,45,2,0.0,1.3,1.3,3.7,0.8,2.2,1.4,0.0,0.8,2.0,0.0,1.0
8586,42,46.0,-0.38329646,-0.27553582,-0.23979129,-334.79,-306.03,-11.22252801265092,2.332097686659095,-334.79,-306.03,-21.176910359872288,4.400668334725712,-13.0,-25.22747352758047,-8.19,-10.847813616859602,-0.5,12.227473527580472,1.7774719873490792,14.00494551492955,46,2,2.7,5.5,2.8,,1.1,4.6,2.2,2.4,0.0,2.0,1.0,0.0
8587,42,46.0,-0.377738,-0.2768887,-0.23817961,-337.87,-303.54,-11.229812614709283,2.34039297142478,-337.87,-303.54,-21.19065640395642,4.416321537078559,-13.0,-25.459561160021547,-8.19,-10.947611298809266,-0.5,12.459561160021549,1.7701873852907166,14.229748545312264,46,2,2.7,5.5,2.8,,1.1,4.6,2.2,2.4,0.0,2.0,1.0,0.0
8588,42,46.0,-0.380247,-0.27739152,-0.23731214,-346.82,-278.02,-11.252475214759311,2.349572020390002,-346.82,-278.02,-21.23342073025082,4.433642402475934,-13.0,-26.133971650394155,-8.19,-11.237607809669486,-0.5,13.133971650394155,1.7475247852406888,14.881496435634844,46,2,2.7,5.5,2.8,,1.1,4.6,2.2,2.4,0.0,2.0,1.0,0.0
8589,42,47.0,-0.36993322,-0.2884542,-0.23720704,-212.47000000000003,-59.63999999999999,-12.306814862679335,1.608034638254943,,,-23.222959645875907,3.034361362387079,-16.0,-16.010278982063454,-10.08,,-0.5,0.0102789820634541,3.693185137320665,3.703464119384119,47,2,1.7,3.2,1.5,1.2,1.2,4.8,1.6,0.9,2.3,2.0,1.0,3.0
8590,42,47.0,-0.37289894,-0.29322469,-0.23851237,-68.30999999999995,46.44999999999999,-12.353727227727486,1.612986030431486,,,-23.311483278721767,3.043704639424215,-16.0,-5.147372133782433,-10.08,,-0.5,-10.852627866217569,3.646272772272514,-7.206355093945053,47,2,1.7,3.2,1.5,1.2,1.2,4.8,1.6,0.9,2.3,2.0,1.0,3.0
8591,42,47.0,-0.37054399,-0.29229328,-0.24007857,-49.71000000000004,-31.210000000000008,-12.494272195652313,1.6190737017628454,,,-23.57669163319592,3.055192075226488,-16.0,-3.745803963846071,-10.08,,-0.5,-12.254196036153928,3.5057278043476874,-8.748468231806243,47,2,1.7,3.2,1.5,1.2,1.2,4.8,1.6,0.9,2.3,2.0,1.0,3.0
8592,42,48.0,-0.32808816,-0.06363384,-0.26539698,500.01,-251.55,-5.460485001573256,1.3420773021332997,500.01,-251.55,-10.303935197968734,2.532499869125536,37.0,37.67731723924105,23.31,16.20124641287365,-0.5,-0.6773172392410487,-42.46048500157325,-43.1378022408143,48,2,0.8,3.8,3.0,1.0,0.4,3.0,0.6,0.0,2.4,1.0,0.0,2.0
8593,42,48.0,-0.29893222,-0.04569095,-0.2401135,562.28,-261.91,-5.533204226290712,1.3461732521862504,562.28,-261.91,-10.441156375010571,2.540228926875455,-45.0,42.369556483431246,-28.35,18.21890928787544,-0.5,-87.36955648343124,39.466795773709286,-47.90276070972196,48,2,0.8,3.8,3.0,1.0,0.4,3.0,0.6,0.0,2.4,1.0,0.0,2.0
8594,42,48.0,-0.2863245,-0.0296209,-0.22228892,521.21,-163.19,-5.551175921136586,1.3502920198126245,521.21,-163.19,-10.475068963184738,2.548001041386422,-31.0,39.27480354045885,-19.53,16.888165522397305,-0.5,-70.27480354045885,25.448824078863414,-44.82597946159544,48,2,0.8,3.8,3.0,1.0,0.4,3.0,0.6,0.0,2.4,1.0,0.0,2.0
8595,42,48.0,-0.39458269,-0.24748451,-0.21701509,-19.159999999999968,-381.9,-5.770082431535665,1.428493339246946,521.21,-163.19,-10.8881455483078,2.695566931158988,-10.0,-1.4437659212892888,-6.3,16.888165522397305,-0.5,-8.55623407871071,4.229917568464335,-4.326316510246377,48,2,0.8,3.8,3.0,1.0,0.4,3.0,0.6,0.0,2.4,1.0,0.0,2.0
8596,42,48.0,-0.39513591,-0.25101686,-0.21682553,-93.07000000000004,-319.49,-5.790343151278736,1.433128088906995,521.21,-163.19,-10.926377526462977,2.7043127037675,-11.0,-7.013115568600961,-6.93,16.888165522397305,-0.5,-3.986884431399039,5.209656848721264,1.2227724173222247,48,2,0.8,3.8,3.0,1.0,0.4,3.0,0.6,0.0,2.4,1.0,0.0,2.0
8597,42,48.0,-0.39987046,-0.25437093,-0.21605395,-98.17999999999996,-296.43,-5.810745090890217,1.437792506430692,521.21,-163.19,-10.96487598650984,2.713114459634715,-11.0,-7.398170049696375,-6.93,16.888165522397305,-0.5,-3.6018299503036246,5.189254909109783,1.5874249588061584,48,2,0.8,3.8,3.0,1.0,0.4,3.0,0.6,0.0,2.4,1.0,0.0,2.0
8598,42,49.0,-0.36126572,-0.08785006,-0.21125533,122.64999999999998,-311.06,11.946258366147449,4.937500910121585,,,22.542589536920232,9.317064217399432,18.0,9.242061077564278,11.34,,0.5,8.757938922435722,-6.053741633852551,2.7041972885831704,49,3,0.4,1.0,0.6,1.9,0.9,8.6,3.0,0.0,5.6,1.0,0.0,6.0
8599,42,49.0,-0.35622081,-0.08539931,-0.20195979,32.379999999999995,-323.98,11.94559896849203,4.976683697508317,,,22.54134525354446,9.391002137198193,20.0,2.439934265727936,12.6,,0.5,17.560065734272065,-8.05440103150797,9.505664702764092,49,3,0.4,1.0,0.6,1.9,0.9,8.6,3.0,0.0,5.6,1.0,0.0,6.0
8600,42,49.0,-0.35541767,-0.08641663,-0.19880915,45.71000000000004,-363.07,12.042798982271016,5.016462297534082,,,22.72476167954541,9.466064355446813,20.0,3.444391454182336,12.6,,0.5,16.555608545817663,-7.957201017728984,8.59840752808868,49,3,0.4,1.0,0.6,1.9,0.9,8.6,3.0,0.0,5.6,1.0,0.0,6.0
8601,42,50.0,-0.3733491,-0.06524784,-0.26974264,193.41,-184.72,13.124267271275915,4.789883402106167,251.96000000000004,-349.38,24.76549234089765,9.03850997977434,13.0,14.574048373515753,8.19,8.163968812999032,0.5,-1.5740483735157529,0.1242672712759151,-1.4497811022398377,50,3,0.6,0.0,-0.6,1.4,0.9,3.0,0.0,1.0,2.0,0.0,1.0,3.0
8602,42,50.0,-0.36892313,-0.06926628,-0.23825005,251.96000000000004,-349.38,13.290075900477875,4.839799349101352,251.96000000000004,-349.38,25.07837322420175,9.132701371754251,15.0,18.98597398371868,9.45,8.163968812999032,0.5,-3.98597398371868,-1.7099240995221248,-5.695898083240804,50,3,0.6,0.0,-0.6,1.4,0.9,3.0,0.0,1.0,2.0,0.0,1.0,3.0
8603,42,50.0,-0.36718631,-0.07327224,-0.22116295,252.6,-365.97,13.48389737270237,4.881369643022413,252.6,-365.97,25.44411434228937,9.211144516383296,18.0,19.03419998526488,11.34,8.184705993663897,0.5,-1.0341999852648804,-4.516102627297631,-5.550302612562511,50,3,0.6,0.0,-0.6,1.4,0.9,3.0,0.0,1.0,2.0,0.0,1.0,3.0
8604,42,51.0,-0.34991825,-0.30783316,-0.23173498,-338.99,-285.73,-14.60193271192095,4.412314662367159,-338.99,-285.73,-27.55384702739484,8.326037767886827,-18.0,-25.5439566627274,-11.34,-10.98390136497278,-0.5,7.5439566627274,3.3980672880790497,10.94202395080645,51,3,0.1,0.9,0.8,,0.8,1.9,0.9,1.0,0.0,1.0,1.0,0.0
8605,42,51.0,-0.35117409,-0.31308767,-0.22755024,-423.66,-264.91,-14.72702038793278,4.446136070698846,-423.66,-264.91,-27.78988747202916,8.389858765408723,-18.0,-31.924105961034503,-11.34,-13.727365563244838,-0.5,13.924105961034504,3.2729796120672194,17.197085573101724,51,3,0.1,0.9,0.8,,0.8,1.9,0.9,1.0,0.0,1.0,1.0,0.0
8606,42,51.0,-0.35329762,-0.31458583,-0.22767998,-307.29999999999995,-220.59,-14.973468665733913,4.4880589631074095,-307.29999999999995,-220.59,-28.25493537223989,8.468967263383682,-21.0,-23.15601605491645,-13.23,-9.957086903614073,-0.5,2.1560160549164493,6.026531334266087,8.182547389182536,51,3,0.1,0.9,0.8,,0.8,1.9,0.9,1.0,0.0,1.0,1.0,0.0
8607,42,51.0,-0.42621619,-0.1671226,-0.23057468,16.220000000000027,-350.08000000000004,-25.824414007493385,6.804185574450566,-307.29999999999995,-220.59,-48.730669232140016,12.83949817898822,1.0,1.222227726686448,0.63,-9.957086903614073,-0.5,-0.222227726686448,-26.824414007493385,-27.046641734179836,51,3,0.1,0.9,0.8,,0.8,1.9,0.9,1.0,0.0,1.0,1.0,0.0
8608,42,51.0,-0.42802614,-0.16595943,-0.22375081,16.460000000000036,-360.99,-26.140143995704705,6.867798896834625,-307.29999999999995,-220.59,-49.32645171989478,12.95953651832694,4.0,1.2403124772662728,2.52,-9.957086903614073,-0.5,2.759687522733727,-30.140143995704705,-27.380456472970977,51,3,0.1,0.9,0.8,,0.8,1.9,0.9,1.0,0.0,1.0,1.0,0.0
8609,42,51.0,-0.42814222,-0.16410388,-0.22195554,54.49000000000001,-419.31,-26.61504112664322,6.946055940864598,-307.29999999999995,-220.59,-50.22258260597576,13.107207560411496,4.0,4.105991912894232,2.52,-9.957086903614073,-0.5,-0.1059919128942317,-30.61504112664322,-30.721033039537453,51,3,0.1,0.9,0.8,,0.8,1.9,0.9,1.0,0.0,1.0,1.0,0.0
8610,42,52.0,-0.34729177,-0.28423303,-0.22912763,-279.42,-260.19,-12.2841616139362,4.521784928389425,-279.42,-260.19,-23.18021296549761,8.532608159870845,-16.0,-21.05517086256021,-10.08,-9.053723470900891,-0.5,5.05517086256021,3.7158383860637993,8.77100924862401,52,3,0.0,1.0,1.0,1.0,0.9,5.8,2.8,0.0,3.0,1.0,0.0,3.0
