participant,trigger,x,y,z,gx,gy,target,difference,side,angle_p,angle_g,l_g,l_p,cond,sgb,sgm,sgc,f_b,f_m,f_c,h_B_w,distance,dense_column,VS left,VS right,Height,DomHand,regularity,Geschlecht,r_l,regularity_updated
18,74.0,-0.3549302199999999,-0.12957026,-0.2255830766666666,167.80000000000004,-201.53,7.106672166438308,1.9870490213504768,0.5,15.333333333333334,13.346284311982856,6.099999999999999,1.1,4.0,2.2,0.0,3.9,1.0,0.0,6.0,2.45670242914602,far,non_dense,0.0,0.0,117,2,3,1,0.01,3
18,76.0,-0.3102221599999999,-0.2366532666666666,-0.23846346,-186.3033333333333,-85.52333333333333,-6.514044085964554,-0.1820187429274173,-0.5,-15.0,-14.817981257072583,7.400000000000001,0.6,4.0,2.2,0.0,5.2,1.0,0.0,6.0,2.2181231318240164,far,non_dense,0.0,0.0,117,2,3,1,0.01,3
18,77.0,-0.2578090233333333,-0.2135100899999999,-0.2318889466666666,-180.78666666666663,-153.74000000000004,-6.899330180542368,1.379202938909459,-0.5,-13.0,-14.379202938909458,9.2,1.0,4.0,2.0,1.3,5.900000000000001,1.0,1.0,6.0,2.145770593978703,far,non_dense,0.0,0.0,117,2,3,1,0.01,3
18,85.0,-0.3874330033333333,-0.1496468333333333,-0.2250596,497.9066666666668,334.31666666666666,6.563518740319062,-27.26859714440809,0.5,12.333333333333334,39.60193047774143,8.8,0.6999999999999998,4.0,0.0,1.3,7.5,0.0,1.0,5.0,2.4251302041929743,far,non_dense,0.0,0.0,117,2,3,1,0.01,3
18,89.0,-0.3876548333333333,-0.1231786666666666,-0.2305218433333333,149.10000000000002,-237.28333333333333,6.868352641158047,1.1410548813072463,0.5,13.0,11.858945118692754,3.0,0.6,4.0,0.0,0.0,3.0,0.0,0.0,6.0,3.304693381383761,far,non_dense,0.0,0.0,117,2,3,1,0.01,3
18,92.0,-0.28170973,-0.2105609666666666,-0.2203992266666666,-245.25,-176.5233333333333,-5.783797637966707,6.50641375157208,-0.5,-13.0,-19.50641375157208,9.7,1.1,4.0,0.5,0.6999999999999998,8.5,1.0,1.0,6.0,1.9372964644549853,far,non_dense,0.0,0.0,117,2,3,1,0.01,3
18,93.0,-0.30467527,-0.23474032,-0.25093787,-229.53666666666663,-203.2033333333333,-5.918129599439347,6.923291299313696,-0.5,-11.333333333333334,-18.25662463264703,9.4,0.6999999999999998,4.0,0.8000000000000002,1.7,6.900000000000001,1.0,1.0,5.0,2.221311238146537,far,non_dense,0.0,0.0,117,2,3,1,0.01,3
27,11.0,-0.3573598366666666,0.0673755766666666,-0.19324762,587.4399999999999,46.96999999999999,25.292181458235007,-0.1551813974558791,0.5,45.0,45.15518139745589,5.1,1.0,1.0,1.5,0.6,3.0,1.0,1.0,4.0,4.188031978930749,near,dense,-1.0,-1.0,99,2,3,2,0.01,3
27,28.0,-0.2929500444444444,-0.3059054311111111,-0.4054666588888889,-367.4166666666667,-20.930000000000007,-22.378183383473367,7.686930880134753,-0.5,-20.55555555555556,-28.24248643569031,6.3,2.9,2.0,0.7,0.0,5.6,1.0,0.0,8.0,2.8788186581277904,far,dense,-1.0,-1.0,99,2,3,2,0.01,3
27,34.0,-0.3579871277777778,-0.15582252,-0.4631315299999999,187.5388888888889,21.016666666666666,16.888973710169452,-13.749022674976906,0.5,0.6666666666666666,14.415689341643574,9.8,0.4,2.0,1.9,0.0,7.900000000000001,2.0,0.0,9.0,3.0113579618119264,far,dense,-1.0,-1.0,99,2,3,2,0.01,3
27,35.0,-0.3807842688888889,-0.1479022222222222,-0.4655042833333333,147.07000000000002,81.46444444444445,35.22247710405588,-1.8604931289653288,0.5,9.444444444444445,11.304937573409774,6.2,0.8999999999999999,2.0,4.6,0.4,1.2,5.0,1.0,2.0,5.494702371044476,far,dense,-1.0,-1.0,99,2,3,2,0.01,3
27,36.0,-0.38287535,-0.1470778522222222,-0.3324804222222222,76.43666666666667,-43.91333333333333,26.05068103848792,2.490647633010157,0.5,9.444444444444445,6.953796811434289,3.6,1.1,2.0,0.8999999999999999,0.0,2.7,1.0,0.0,4.0,5.28258092454722,far,dense,-1.0,-1.0,99,2,3,2,0.01,3
27,47.0,-0.2266999822222222,-0.2399675344444444,-0.29206052,-57.35444444444445,93.97777777777776,-13.0384641705313,-5.192307605025402,-0.5,-10.0,-4.807692394974598,2.1,0.6,2.0,0.0,0.0,2.1,0.0,0.0,3.0,1.639599976958983,far,dense,-1.0,-1.0,99,2,3,2,0.01,3
27,50.0,-0.3762642316666666,-0.1438674483333333,-0.3881690166666667,150.5016666666667,-70.67833333333334,19.13484958178777,-9.568722012380452,0.5,2.0,11.568722012380452,5.1,1.2,3.0,0.0,0.9,4.2,0.0,2.0,3.0,6.62088651265196,near,non_dense,-1.0,-1.0,99,2,3,2,0.01,3
27,59.0,-0.4342920066666667,-0.1196581299999999,-0.2201393699999999,296.3333333333333,-45.39666666666667,8.786809902773747,-12.44513837574236,0.5,10.333333333333334,22.77847170907569,4.4,1.3,3.0,2.7000000000000006,0.0,1.7,4.0,0.0,2.0,3.035081719597535,near,non_dense,-1.0,-1.0,99,2,3,2,0.01,3
27,66.0,-0.35869828,-0.12791874,-0.1911517233333333,308.1266666666667,48.48000000000002,8.003783511917943,-7.351665180092304,0.5,16.333333333333332,23.68499851342564,8.6,1.2,3.0,0.0,2.3,6.3,0.0,2.0,5.0,3.61215188260771,near,non_dense,-1.0,-1.0,99,2,3,2,0.01,3
27,73.0,-0.3328787766666666,-0.1489745433333333,-0.2134620066666666,82.42333333333333,-98.68666666666668,6.0624174915312885,4.664305174912095,0.5,11.0,6.335694825087905,12.0,1.1,4.0,1.8,1.3,8.9,2.0,1.0,10.0,2.179905875704394,far,non_dense,-1.0,-1.0,99,2,3,2,0.01,3
27,74.0,-0.29520174,-0.1535422166666666,-0.2103412933333333,135.67666666666665,-140.31666666666666,8.277571355454727,8.237508804186263,0.5,18.666666666666668,10.429157862480404,8.8,1.3,4.0,2.7999999999999994,0.0,6.0,1.0,0.0,6.0,2.5918198803084063,far,non_dense,-1.0,-1.0,99,2,3,2,0.01,3
27,76.0,-0.2816964799999999,-0.2907010133333333,-0.2335103899999999,-444.8833333333334,-153.40666666666667,-7.427436698203032,18.84806590492882,-0.5,-15.0,-33.84806590492882,2.3,1.1,4.0,1.6000000000000003,0.0,0.6999999999999998,1.0,0.0,1.0,1.970256199174492,far,non_dense,-1.0,-1.0,99,2,3,2,0.01,3
27,78.0,-0.29050977,-0.16606879,-0.2125165866666666,282.20666666666665,-17.183333333333337,7.84855499715605,7.974079806894263,0.5,29.666666666666668,21.692586859772405,5.2,0.8000000000000002,4.0,1.1,0.0,4.1,2.0,0.0,6.0,2.7421409340978014,far,non_dense,-1.0,-1.0,99,2,3,2,0.01,3
27,83.0,-0.2859859466666666,-0.1590692966666666,-0.23058315,282.1066666666667,-89.64666666666666,9.711321939495798,10.31509991358274,0.5,32.0,21.68490008641725,8.0,0.5,4.0,1.9,1.1,5.0,2.0,1.0,2.0,3.62419108360112,far,non_dense,-1.0,-1.0,99,2,3,2,0.01,3
9,1.0,-0.1979009433333333,-0.3641260666666666,-0.2453602566666667,-227.77666666666664,-110.16666666666669,-10.346543643333334,-18.34672021333333,-0.5,-35.0,-16.65327978666667,5.1,1.1,1.0,1.8,0.0,3.2999999999999994,1.0,0.0,4.0,1.3920578553333334,near,dense,0.0,0.0,118,2,4,1,-0.5,6
9,3.0,-0.1857590133333333,-0.38529582,-0.2502337533333333,-349.7633333333333,-158.89666666666668,-13.58633453,-16.427992406666664,-0.5,-42.0,-25.572007593333336,0.9,1.3,1.0,0.9,0.0,0.0,2.0,0.0,0.0,2.6497147316666667,near,dense,0.0,0.0,118,2,4,1,-0.5,6
9,4.0,-0.22625752,-0.1860464866666666,-0.2194468366666666,329.2966666666667,-193.4433333333333,13.03489352,19.59102449,0.5,43.66666666666666,24.075642176666666,3.5,1.2,1.0,0.9,0.6999999999999998,1.9,1.0,1.0,3.0,1.9642965433333333,near,dense,0.0,0.0,118,2,4,1,-0.5,6
9,8.0,-0.18409434,-0.2271759033333333,-0.2611138799999999,339.1433333333334,-160.13333333333333,13.900970640000002,20.20444521,0.5,45.0,24.79555479,3.4,0.9,1.0,1.0,0.8000000000000002,1.6000000000000003,1.0,1.0,2.0,2.076598416,near,dense,0.0,0.0,118,2,4,1,-0.5,6
9,9.0,-0.1971256933333333,-0.1828310333333333,-0.2447269766666666,351.19666666666666,-78.03666666666666,16.15509365666667,-10.676801913333335,0.5,15.0,25.67680191333333,3.6,0.9,1.0,0.8000000000000002,1.1,1.7,1.0,1.0,2.0,2.472990282,near,dense,0.0,0.0,118,2,4,1,-0.5,6
9,13.0,-0.2089029,-0.2189096699999999,-0.2457928133333333,221.29666666666665,-95.65333333333336,11.175293756666669,28.820488026666663,0.5,45.0,16.179511973333334,7.400000000000001,1.3,1.0,3.0,0.0,4.4,2.0,0.0,4.0,1.730895564,near,dense,0.0,0.0,118,2,4,1,-0.5,6
9,14.0,-0.20659153,-0.2054780466666666,-0.2355183633333333,237.23666666666668,-119.40333333333336,11.910894276666667,18.655077693333336,0.5,36.0,17.344922306666664,2.5,1.3999999999999997,1.0,2.0,0.0,0.5,1.0,0.0,1.0,1.9533909566666663,near,dense,0.0,0.0,118,2,4,1,-0.5,6
9,17.0,-0.24250949,-0.1928900166666666,-0.2498441966666666,242.7033333333333,-155.10666666666663,11.622796453333336,18.25539703333333,0.5,36.0,17.744602966666665,2.7999999999999994,1.3,1.0,2.3,0.5,0.0,2.0,1.0,0.0,1.4397041096666667,near,dense,0.0,0.0,118,2,4,1,-0.5,6
9,24.0,-0.30478271,-0.2350873366666666,-0.2281117299999999,70.61,-133.77333333333334,4.376108894000001,6.504205985333333,0.5,11.666666666666666,5.162460681333333,7.3,1.1,1.0,1.5,0.0,5.8,2.0,0.0,5.0,1.1726091180000002,near,dense,0.0,0.0,118,2,4,1,-0.5,6
9,25.0,-0.24382139,-0.1666194,-0.2131892933333333,306.8666666666667,-203.03666666666663,15.217788606666668,-7.435732916666666,0.5,15.0,22.435732916666662,5.1,1.1,2.0,1.6000000000000003,0.0,3.5,2.0,0.0,5.0,2.638111174,far,dense,0.0,0.0,118,2,4,1,-0.5,6
9,26.0,-0.25196153,-0.1852472333333333,-0.2144108,281.2033333333333,-180.50666666666663,13.565402133333334,17.440572839999998,0.5,38.0,20.55942716,3.7000000000000006,1.3,2.0,1.8,0.0,1.9,1.0,0.0,3.0,2.2491080246666666,far,dense,0.0,0.0,118,2,4,1,-0.5,6
9,32.0,-0.2180056066666666,-0.2218582999999999,-0.2309953466666666,271.69666666666666,-160.51999999999998,11.15831471,12.135627263333332,0.5,32.0,19.864372736666667,0.9,1.2,2.0,0.0,0.0,0.9,0.0,0.0,1.0,1.8764369453333327,far,dense,0.0,0.0,118,2,4,1,-0.5,6
9,33.0,-0.25258501,-0.1868325266666667,-0.2219531966666666,523.2,-64.47333333333334,12.867217766666665,-2.0217198866666664,0.5,32.0,34.021719886666666,3.5,1.5,2.0,1.0,0.5,2.0,1.0,1.0,3.0,2.199258388333333,far,dense,0.0,0.0,118,2,4,1,-0.5,6
9,42.0,-0.1922595299999999,-0.3969164866666667,-0.25085261,-393.7366666666667,-75.80666666666667,-15.76651178,-13.213000133333331,-0.5,-42.0,-28.786999866666665,0.5,1.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,2.058916347,far,dense,0.0,0.0,118,2,4,1,-0.5,6
9,45.0,-0.1959821166666666,-0.3984097333333333,-0.2485349466666666,-363.1166666666666,-81.30333333333333,-13.84340896,-13.118365936666669,-0.5,-39.66666666666666,-26.54830073,1.3,1.2,2.0,0.5,0.0,0.8000000000000002,1.0,0.0,2.0,1.8225826436666663,far,dense,0.0,0.0,118,2,4,1,-0.5,6
9,48.0,-0.28633653,-0.3380322766666667,-0.2292260366666666,-106.8,-119.65333333333332,-4.8009399513333335,-7.191604577666666,-0.5,-15.0,-7.808395422333334,5.3,1.0,2.0,1.7,0.0,3.6,1.0,0.0,2.0,1.2871814766666667,far,dense,0.0,0.0,118,2,4,1,-0.5,6
9,55.0,-0.1733916666666667,-0.3356010533333333,-0.2591488633333333,-199.75333333333333,-53.22,-7.512610844666667,-0.3955710333333333,-0.5,-15.0,-14.604428966666667,10.699999999999998,0.8000000000000002,3.0,1.7,1.1,7.900000000000001,1.0,1.0,3.0,2.954613035,near,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,56.0,-0.2064282366666666,-0.2025092266666666,-0.2631782866666667,215.11,-113.09666666666664,10.752327606666666,17.939476223333333,0.5,33.666666666666664,15.727190443333331,6.8,0.6,3.0,3.1,0.0,3.7000000000000006,2.0,0.0,5.0,3.8844277006666665,near,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,57.0,-0.1962971733333333,-0.2618762133333334,-0.2349449133333333,141.86,-118.38666666666666,7.668339265333333,21.628286756666668,0.5,32.0,10.371713245,8.7,1.0,3.0,2.6,0.0,6.099999999999999,1.0,0.0,5.0,2.6362791746666665,near,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,73.0,-0.23893351,-0.2406810933333333,-0.2231075433333333,121.12,-129.88,6.133973685666667,2.8113028693333333,0.5,11.666666666666666,8.855363797333334,7.5,0.6999999999999998,4.0,1.3,1.3,4.9,1.0,1.0,5.0,2.0901445376666667,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,74.0,-0.2238336766666666,-0.2409094166666666,-0.2336446933333333,160.57333333333332,-92.59,7.785927887,6.260111599999999,0.5,18.0,11.739888399999998,8.3,0.9,4.0,4.8,0.0,3.5,1.0,0.0,2.0,2.503051332,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,75.0,-0.1948693933333333,-0.3663602999999999,-0.2748157166666666,-247.63666666666663,-76.82,-8.371676565666666,-23.894709603333336,-0.5,-42.0,-18.105290396666664,6.8,1.1,4.0,1.6000000000000003,0.0,5.2,2.0,0.0,4.0,2.828428874,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,76.0,-0.19238454,-0.3378241866666667,-0.2442002233333333,-114.24,-103.25666666666666,-5.946794037666667,-6.647648941,-0.5,-15.0,-8.352351059,7.599999999999999,1.5,4.0,2.0,0.0,5.599999999999999,2.0,0.0,5.0,1.9959930953333327,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,77.0,-0.2317482866666666,-0.3357848933333333,-0.2396286233333333,-155.5533333333333,-124.10333333333334,-6.254470326,-3.627135430333333,-0.5,-15.0,-11.372864569666666,9.0,0.8000000000000002,4.0,1.8,0.0,7.2,1.0,0.0,4.0,2.1656694190000003,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,78.0,-0.1898867566666666,-0.25839603,-0.2347419066666666,147.13,-90.11333333333334,7.828749675666667,9.242984846666667,0.5,20.0,10.757015153333333,6.8,1.1,4.0,1.8,0.9,4.1,1.0,1.0,5.0,2.661335471333333,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,80.0,-0.1589110733333333,-0.36164368,-0.25854817,-255.9766666666667,-88.19333333333333,-11.865640706666667,-24.28495288,-0.5,-43.0,-18.71504712,8.1,1.0,4.0,5.2,0.0,2.9,2.0,0.0,4.0,5.6960847580000005,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,83.0,-0.23250464,-0.2242615766666666,-0.2486536466666666,574.0500000000001,363.8666666666666,10.85764408,-21.97012539666667,0.5,20.0,41.97012539666667,8.1,1.3,4.0,0.0,4.6,3.5,0.0,1.0,4.0,3.4398023106666664,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,85.0,-0.1959702666666666,-0.2515895866666666,-0.2486273633333333,186.86,-138.47333333333333,7.480638445666667,7.338232503333333,0.5,21.0,13.661767496666668,7.400000000000001,0.8000000000000002,4.0,1.6000000000000003,0.8000000000000002,5.0,1.0,1.0,5.0,2.563888345333333,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,86.0,-0.2127737666666666,-0.2401834066666666,-0.2498868766666666,221.1133333333333,-141.1966666666667,8.440784194,11.83389195,0.5,28.0,16.166108050000002,6.3,0.6999999999999998,4.0,0.0,0.0,6.3,0.0,0.0,4.0,2.96281319,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,89.0,-0.29943338,-0.2062600533333333,-0.2229670666666666,172.51333333333332,-102.12666666666668,6.941200594666667,3.720483873333333,0.5,16.333333333333332,12.61284946,7.5,0.9,4.0,0.0,0.0,7.5,0.0,0.0,8.0,3.2674490756666668,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,90.0,-0.2001720666666666,-0.28664291,-0.2437061033333333,141.24333333333334,-116.41666666666669,5.5782439943333335,9.673372683333334,0.5,20.0,10.326627317666668,12.4,1.7,4.0,8.0,0.0,4.4,1.0,0.0,2.0,2.0194648366666663,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,92.0,-0.2671782766666666,-0.3267499333333333,-0.2358603133333333,-129.88,-124.46666666666664,-4.996258492333333,-5.504172308,-0.5,-15.0,-9.495827692,9.4,1.7,4.0,1.0,1.0,7.400000000000001,1.0,1.0,6.0,1.928286364,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,93.0,-0.19751537,-0.3356851899999999,-0.26863726,-134.31333333333333,-75.51333333333334,-6.152088253333333,-5.513374371,-0.5,-15.333333333333334,-9.819958962333333,10.1,1.3,4.0,2.0,0.0,8.1,1.0,0.0,6.0,2.257494553666667,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
9,94.0,-0.2012076233333333,-0.33496046,-0.25017306,-161.28666666666666,-164.54999999999998,-7.456308622333334,-3.20795815,-0.5,-15.0,-11.79204185,7.5,1.1,4.0,3.0,0.0,4.5,1.0,0.0,6.0,2.5911518196666665,far,non_dense,0.0,0.0,118,2,4,1,-0.5,6
41,4.0,-0.41444913,-0.0548930033333333,-0.2384738549999999,228.63,152.58833333333334,17.820185325313734,-0.8034830575346849,0.5,17.333333333333332,18.136816390868017,3.8,5.599999999999999,1.0,3.1,0.0,0.6999999999999998,2.0,0.0,1.0,2.7797807714939142,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,6.0,-0.4488096833333333,-0.0639141733333333,-0.2080887933333333,231.48,-78.88333333333334,12.381195690143931,-5.362901885833569,0.5,13.0,18.36290188583357,9.4,4.1,1.0,3.5,1.7,4.2,3.0,2.0,1.0,1.9640818584048665,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,7.0,-0.4452527933333334,-0.0598453466666666,-0.20640864,256.3466666666667,-115.62333333333332,13.35645970835857,-5.335530882842934,0.5,15.0,20.33553088284293,4.8,3.5,1.0,4.2,0.6,0.0,1.0,1.0,0.0,1.6845368533865797,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,8.0,-0.4297779449999999,-0.0234138616666666,-0.2060236783333333,270.425,-74.02,16.089594186023593,2.8809929908564773,0.5,24.33333333333333,21.45234034247686,2.7000000000000006,1.1,1.0,1.6000000000000003,0.6,0.5,3.0,1.0,1.0,2.600045714931976,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,9.0,-0.4233040133333333,0.0183708466666666,-0.1997279466666666,436.21333333333337,-86.08666666666666,20.308688646054097,-1.270704342891025,0.5,33.333333333333336,34.60403767622436,6.0,3.2999999999999994,1.0,1.8,4.2,0.0,3.0,1.0,0.0,3.3502456230289006,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,10.0,-0.4162056933333333,0.0196513499999999,-0.19870063,470.19666666666666,-88.50999999999999,21.78007245703612,-3.2998758296439896,0.5,34.0,37.29987582964399,6.0,2.9,1.0,0.4000000000000001,2.3,3.2999999999999994,1.0,2.0,3.0,3.633598500627469,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,11.0,-0.3741186066666667,0.0903213633333333,-0.18839429,662.13,-78.66666666666666,28.499894321034464,-6.430880333689636,0.5,45.0,51.43088033368964,3.7000000000000006,3.0,1.0,0.0,0.6,3.1,0.0,1.0,4.0,4.800997365289315,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,12.0,-0.43624851,-0.0161846966666666,-0.2032734433333333,351.97,-126.32333333333334,17.19478402376912,1.0788380129737345,0.5,29.0,27.921161987026267,1.2,4.0,1.0,1.2,0.0,0.0,2.0,0.0,0.0,2.66269246815862,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,13.0,-0.44767229,-0.0824453133333333,-0.2011159233333333,207.4333333333333,-83.16000000000001,11.786155779453756,-5.455322048779202,0.5,11.0,16.455322048779202,9.8,3.7000000000000006,1.0,5.0,1.0,3.8,1.0,1.0,3.0,1.938744484802755,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,15.0,-0.4255421966666666,0.0086937299999999,-0.19838526,444.15333333333336,-75.30666666666667,19.77267596835283,-0.2339039323739958,0.5,35.0,35.233903932374,1.1,4.7,1.0,0.6999999999999998,0.4000000000000001,0.0,1.0,1.0,0.0,3.463357594951485,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,24.0,-0.4455782866666666,-0.1522176066666666,-0.2045979566666667,119.82333333333332,-97.45,4.718752135829711,-3.838707938627658,0.5,5.666666666666667,9.505374605294325,8.7,2.4,1.0,3.0,3.2000000000000006,2.5,2.0,2.0,2.0,1.302591940272645,near,dense,0.0,0.0,110,2,4,2,-0.5,6
41,25.0,-0.3117701533333333,0.16519118,-0.1845730433333333,572.1033333333334,-88.26,34.77704247852315,-0.3839527326695062,0.5,45.0,45.38395273266951,2.7999999999999994,4.4,2.0,1.8,1.0,0.0,2.0,2.0,0.0,5.633586110609699,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,30.0,-0.2554486016666666,0.0413849416666666,-0.2012134799999999,427.6433333333334,24.509999999999994,29.51370426027061,11.075805373549253,0.5,45.0,33.92419462645075,5.900000000000001,3.9,2.0,4.2,0.0,1.7,5.0,0.0,2.0,5.040130029790001,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,32.0,-0.3402184833333333,-0.0232241766666666,-0.2101298699999999,363.7033333333334,-70.36666666666666,19.011935049935506,3.148053285162341,0.5,32.0,28.851946714837663,2.6,3.7000000000000006,2.0,2.6,0.0,0.0,3.0,0.0,0.0,3.3541744929044377,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,33.0,-0.3750045099999999,-0.06827388,-0.20763074,290.93,-66.83666666666666,15.159733567940192,-1.0789659825711102,0.5,22.0,23.07896598257111,7.2,4.3,2.0,2.7000000000000006,0.9,3.6,1.0,1.0,5.0,2.7012269816059167,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,35.0,-0.3308714733333333,0.12886955,-0.19956975,351.1066666666666,45.23000000000002,33.6975837690072,17.14732473016213,0.5,45.0,27.852675269837874,1.8,4.9,2.0,0.0,1.8,0.0,0.0,3.0,0.0,5.7639749843234975,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,36.0,-0.3372122433333333,0.1264823833333333,-0.1764284566666666,607.6133333333333,-98.93666666666668,31.471659980684446,-3.2008986716964167,0.5,45.0,48.200898671696415,3.0,5.3,2.0,1.2,1.8,0.0,2.0,2.0,0.0,6.904628843440592,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,37.0,-0.40439842,0.0063580933333333,-0.1875888733333333,160.86666666666667,-6.76333333333334,19.1621267045201,16.905396506388918,0.5,29.666666666666668,12.761270160277746,4.6,3.1,2.0,0.9,1.0,2.7000000000000006,1.0,2.0,4.0,3.5630099415987666,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,38.0,-0.42517035,0.00154392,-0.2023242633333333,388.8833333333334,-75.50999999999999,20.450862103848763,-0.8494318949192644,0.5,30.0,30.849431894919263,6.0,4.6,2.0,2.7000000000000006,1.3,2.0,3.0,3.0,2.0,4.087262253220011,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,39.0,-0.4146581516666667,-0.010729195,-0.193301355,386.85,-83.76166666666667,17.878266391242757,-3.6881311324292194,0.5,27.0,30.68813113242922,4.7,1.1,2.0,2.2,0.0,2.5,1.0,0.0,5.0,3.25800868747292,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,40.0,-0.3912539266666666,0.0652991233333333,-0.1994967733333333,489.3066666666667,-110.38666666666666,26.3822440386717,6.184161430429097,0.5,45.0,38.8158385695709,3.7000000000000006,6.900000000000001,2.0,1.1,2.6,0.0,1.0,3.0,0.0,4.881328083838733,far,dense,0.0,0.0,110,2,4,2,-0.5,6
41,67.0,-0.2456560599999999,-0.2342055366666666,-0.28603375,-339.75666666666666,-104.75,-18.08299277669775,12.952299702168048,-0.5,-14.0,-26.952299702168048,2.4,0.4000000000000001,3.0,2.0,0.0,0.4000000000000001,2.0,0.0,1.0,5.5272285387700615,near,non_dense,0.0,0.0,110,2,4,2,-0.5,6
41,76.0,-0.4353602933333333,-0.2782627133333333,-0.2082606533333333,-215.43,-62.05333333333334,-7.248880789486396,5.089683572080205,-0.5,-12.0,-17.089683572080204,5.7,2.0,4.0,2.7000000000000006,0.0,3.0,2.0,0.0,2.0,2.2550271517146894,far,non_dense,0.0,0.0,110,2,4,2,-0.5,6
41,93.0,-0.2338003466666667,-0.19927006,-0.2863801666666666,-188.33,-107.06333333333336,-6.579810159636459,5.273221497144617,-0.5,-9.666666666666666,-14.939888163811284,10.699999999999998,0.4000000000000001,4.0,3.2999999999999994,0.0,7.400000000000001,3.0,0.0,5.0,2.3571848765135512,far,non_dense,0.0,0.0,110,2,4,2,-0.5,6
67,1.0,-0.4264496433333333,-0.36862704,-0.4789713733333333,-32.570000000000014,-136.96333333333334,-6.865979952512976,-21.572294691050875,-0.5,-24.0,-2.427705308949126,5.2,0.9,1.0,0.0,0.0,5.2,0.0,0.0,6.0,0.8310613099768824,near,dense,0.0,0.0,123,2,4,2,-0.5,6
67,8.0,-0.4075551133333333,-0.0238066833333333,-0.2158329833333333,306.31333333333333,-104.38,13.80108491024069,0.1679918472448147,0.5,23.0,22.83200815275519,3.2999999999999994,1.9,1.0,1.7,0.0,1.6000000000000003,2.0,0.0,1.0,2.2262195659040382,near,dense,0.0,0.0,123,2,4,2,-0.5,6
67,10.0,-0.3519505466666666,0.08707522,-0.2079794266666666,576.52,-278.26,24.43947132822503,2.027305351079233,0.5,45.0,42.972694648920765,2.4,2.7999999999999994,1.0,0.0,0.9,1.5,0.0,1.0,3.0,3.984706624368026,near,dense,0.0,0.0,123,2,4,2,-0.5,6
67,11.0,-0.2900243566666666,0.1347329933333333,-0.2070220466666666,752.3533333333334,-272.3066666666667,30.45144685011773,-6.8916730007114495,0.5,45.0,51.89167300071145,1.8,2.9,1.0,0.4000000000000001,0.5,0.9,1.0,1.0,1.0,5.002065499033336,near,dense,0.0,0.0,123,2,4,2,-0.5,6
67,12.0,-0.38665239,-0.0121705333333333,-0.2159831633333333,376.8633333333334,-164.76000000000002,16.63695161917167,2.909330209346115,0.5,31.0,28.090669790653887,2.0,1.3,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.458282650664273,near,dense,0.0,0.0,123,2,4,2,-0.5,6
67,22.0,-0.3508078533333333,0.0051531733333333,-0.19246068,388.4666666666667,-93.23,18.099872273329,0.3777733389692947,0.5,29.33333333333333,28.95555999436404,1.9,2.0,1.0,1.9,0.0,0.0,2.0,0.0,0.0,3.2569114114624385,near,dense,0.0,0.0,123,2,4,2,-0.5,6
67,25.0,-0.3297372283333333,-0.0092924333333333,-0.2002635566666666,453.5683333333333,-76.44833333333332,19.706039925286884,-3.2215176668249974,0.5,28.0,31.221517666825,16.4,0.9,2.0,6.7,0.0,9.7,5.0,0.0,9.0,3.208894392236487,far,dense,0.0,0.0,123,2,4,2,-0.5,6
