participant,trigger,x,y,z,gx,gy,target,difference,side,angle_p,angle_g,l_g,l_p,cond,sgb,sgm,sgc,f_b,f_m,f_c,h_B_w,distance,dense_column,VS left,VS right,Height,DomHand,regularity,Geschlecht,regularity_updated,mrde,predict
31,2.0,-0.1912740133333333,0.0632878266666666,-0.45226377,0.0,0.0,9.372863687321663,2.6666666666666665,0.5,2.6666666666666665,0.0,4.7,0.5,1.0,1.3999999999999997,0.0,3.2999999999999994,1.0,0.0,5.0,1.373938864334728,near,dense,0.0,0.0,125,2,2,2,2,,
31,6.0,-0.40645371,-0.1129804933333333,-0.2563646133333333,278.66,4.589999999999989,10.818241438457417,-3.319495161658127,0.5,17.0,20.31949516165813,5.2,0.8000000000000002,1.0,1.8,0.8000000000000002,2.6,3.0,1.0,4.0,1.640810173210095,near,dense,0.0,0.0,125,2,2,2,2,,
31,8.0,-0.3925479566666667,-0.0831626133333333,-0.2642340433333333,17.73333333333331,-93.47666666666667,14.108704458946724,22.706910281824676,0.5,24.0,1.2930897181753285,4.3,0.5,1.0,2.2,0.0,2.1,3.0,0.0,4.0,2.0678557002279567,near,dense,0.0,0.0,125,2,2,2,2,,
31,10.0,-0.37241905,-0.0615596633333333,-0.26947231,457.1366666666667,-137.99666666666667,18.515464234754106,-1.3337626015569508,0.5,32.0,33.33376260155695,2.3,0.6999999999999998,1.0,0.0,0.6,1.7,0.0,1.0,3.0,2.9959354281464363,near,dense,0.0,0.0,125,2,2,2,2,,
31,11.0,-0.36216425,-0.0378744133333333,-0.2559315866666666,516.0366666666667,439.23333333333335,23.31651119576789,0.0379989297416566,0.5,37.66666666666666,37.62866773692501,1.6000000000000003,0.4000000000000001,1.0,0.0,0.0,1.6000000000000003,0.0,0.0,2.0,3.816309705505271,near,dense,0.0,0.0,125,2,2,2,2,,
31,13.0,-0.41427319,-0.0884994833333333,-0.2211503266666666,295.25,-59.306666666666665,11.027129119954523,-5.529214621687945,0.5,16.0,21.529214621687945,3.9,0.6,1.0,1.1,0.0,2.7999999999999994,2.0,0.0,5.0,1.634428969252638,near,dense,0.0,0.0,125,2,2,2,2,,
31,14.0,-0.4202580866666667,-0.1007764633333333,-0.25378095,143.81999999999996,380.9633333333333,11.680042086158693,7.846181269349725,0.5,18.33333333333333,10.487152063983606,4.7,0.6,1.0,1.3999999999999997,0.0,3.2999999999999994,1.0,0.0,4.0,1.8673120694321887,near,dense,0.0,0.0,125,2,2,2,2,,
31,15.0,-0.39491273,-0.0883237833333333,-0.26560092,146.14,816.2266666666666,13.468387095527405,6.67701013328769,0.5,17.333333333333332,10.656323200045644,1.6000000000000003,0.5,1.0,0.5,0.0,1.1,1.0,0.0,2.0,2.161097509171237,near,dense,0.0,0.0,125,2,2,2,2,,
31,16.0,-0.40470329,-0.0537698066666666,-0.24783307,365.3333333333333,45.806666666666665,16.378813369067554,-3.9729260235619406,0.5,22.666666666666668,26.639592690228607,2.3,0.6,1.0,1.6000000000000003,0.0,0.6999999999999998,2.0,0.0,1.0,2.6983306024238423,near,dense,0.0,0.0,125,2,2,2,2,,
31,17.0,-0.4146179866666666,-0.10890319,-0.2766135533333333,271.21333333333337,-95.51666666666668,10.93262635388836,-6.443161371482,0.5,13.333333333333334,19.77649470481533,2.3,0.6999999999999998,1.0,1.3,0.0,1.0,1.0,0.0,2.0,1.343725591006133,near,dense,0.0,0.0,125,2,2,2,2,,
31,19.0,-0.3760880033333333,-0.09352363,-0.2801879933333333,291.67,457.2033333333334,14.960047621817267,3.731833941718127,0.5,25.0,21.268166058281874,1.0,0.6999999999999998,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.986480188651394,near,dense,0.0,0.0,125,2,2,2,2,,
31,23.0,-0.4183100566666666,-0.2999257433333333,-0.2608500633333333,-305.38666666666666,52.836666666666666,-12.388251432863685,8.60169942738428,-0.5,-13.666666666666666,-22.268366094050947,2.4,0.5,1.0,0.9,0.0,1.5,1.0,0.0,3.0,1.826440430660493,near,dense,0.0,0.0,125,2,2,2,2,,
31,24.0,-0.42120398,-0.1643017966666666,-0.2519791733333333,32.21333333333333,106.5,4.221867271284743,6.651049053299552,0.5,9.0,2.348950946700449,5.8,0.6999999999999998,1.0,1.8,0.0,4.0,2.0,0.0,5.0,1.2158917112403038,near,dense,0.0,0.0,125,2,2,2,2,,
31,25.0,-0.3700416566666666,-0.0783963133333333,-0.27870958,493.5533333333333,109.81666666666668,19.5224408610789,-26.322548034714615,0.5,9.666666666666666,35.989214701381286,1.3,0.6999999999999998,2.0,1.3,0.0,0.0,2.0,0.0,0.0,3.2861834426219207,far,dense,0.0,0.0,125,2,2,2,2,,
31,26.0,-0.3942787966666666,-0.1096445566666666,-0.25875532,328.1433333333334,-48.96666666666667,12.98916724842376,0.4055831216164094,0.5,24.33333333333333,23.927750211716926,4.6,0.5,2.0,0.5,0.0,4.1,1.0,0.0,5.0,2.193890383196124,far,dense,0.0,0.0,125,2,2,2,2,,
31,27.0,-0.40618762,-0.1084427566666666,-0.24869803,285.1466666666667,-96.51333333333334,12.364492225130746,-0.459160435762616,0.5,20.33333333333333,20.79249376909595,4.8,0.6999999999999998,2.0,1.3,0.6999999999999998,2.7999999999999994,2.0,1.0,6.0,2.082078001734352,far,dense,0.0,0.0,125,2,2,2,2,,
31,30.0,-0.3992842733333333,-0.1082248866666666,-0.24111721,487.82,-145.83666666666667,12.8519782898507,-7.571148100768212,0.5,28.0,35.57114810076821,2.2,0.6,2.0,0.0,0.9,1.3,0.0,1.0,3.0,2.3115278657146523,far,dense,0.0,0.0,125,2,2,2,2,,
31,31.0,-0.4103673766666666,-0.1282177066666666,-0.2433925166666667,341.2933333333333,381.91333333333336,11.62854944026307,-5.553296378045563,0.5,19.33333333333333,24.886629711378895,5.599999999999999,0.6,2.0,1.1,0.0,4.5,2.0,0.0,6.0,3.371171371945677,far,dense,0.0,0.0,125,2,2,2,2,,
31,33.0,-0.4030484166666666,-0.1133080266666666,-0.27072337,392.7766666666666,-150.6966666666667,12.278539786835436,15.025944718968605,0.5,43.66666666666666,28.640721947698054,5.8,0.6999999999999998,2.0,0.5,0.0,5.3,1.0,0.0,6.0,2.1143677671779337,far,dense,0.0,0.0,125,2,2,2,2,,
31,35.0,-0.36465918,-0.0846694566666666,-0.2528788166666667,94.80666666666669,-23.840000000000003,19.49950019613628,16.753497913970662,0.5,23.666666666666668,6.913168752696006,2.7000000000000006,0.4000000000000001,2.0,1.5,0.0,1.2,3.0,0.0,2.0,3.3706048357258034,far,dense,0.0,0.0,125,2,2,2,2,,
31,36.0,-0.36086263,-0.0856744966666666,-0.2525677266666666,394.40333333333336,112.66666666666664,15.492091290007384,4.4462942401039625,0.5,33.0,28.55370575989604,1.8,0.5,2.0,1.3999999999999997,0.4000000000000001,0.0,2.0,1.0,0.0,3.647846552315576,far,dense,0.0,0.0,125,2,2,2,2,,
31,41.0,-0.39924705,-0.11166108,-0.24089569,149.15333333333336,369.9866666666667,13.842197930329974,21.123948772655396,0.5,32.0,10.876051227344613,2.0,0.6,2.0,1.3,0.0,0.6999999999999998,2.0,0.0,1.0,3.465779772015125,far,dense,0.0,0.0,125,2,2,2,2,,
31,48.0,-0.4595973299999999,-0.2359620333333333,-0.2401190033333333,-321.57666666666665,-120.56000000000002,-4.758209410177165,17.88987556949725,-0.5,-5.0,-22.88987556949725,5.8,0.5,2.0,2.2,0.0,3.6,2.0,0.0,4.0,1.2384033304401296,far,dense,0.0,0.0,125,2,2,2,2,,
31,50.0,-0.4012146,-0.09601043,-0.2493972866666667,153.42333333333332,-12.163333333333336,13.934079135418084,10.812586379989488,0.5,22.0,11.187413620010512,5.0,0.6,3.0,0.0,0.0,5.0,0.0,0.0,7.0,5.19018458158414,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,51.0,-0.40727179,-0.2933556966666666,-0.25026955,-136.49666666666664,-35.75666666666666,-15.475615726025255,-2.7135217663731344,-0.5,-12.666666666666666,-9.953144900293532,2.4,0.4000000000000001,3.0,1.3999999999999997,0.0,1.0,1.0,0.0,1.0,4.575851005182098,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,52.0,-0.4058405949999999,-0.3300767866666667,-0.3358328683333333,-330.18333333333334,31.866666666666674,-28.19555167045272,7.409837475035837,-0.5,-16.666666666666668,-24.076504141702504,8.2,0.4000000000000001,3.0,4.9,0.0,3.2999999999999994,1.0,0.0,3.0,9.574532184984529,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,53.0,-0.38010927,-0.37960663,-0.4268861033333333,-226.1,-45.80333333333334,-41.53067978590264,-4.513106093264542,-0.5,-21.0,-16.486893906735457,2.1,0.6999999999999998,3.0,1.2,0.0,0.9,2.0,0.0,1.0,9.77879802371527,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,54.0,-0.3952391766666667,-0.3257241491666666,-0.3792245733333333,-64.81250000000001,-61.28916666666667,9.88682263290893,-10.748796011567782,0.5,-15.25,-4.501203988432217,12.1,0.5,3.0,0.8000000000000002,0.6,10.699999999999998,1.0,1.0,4.0,5.359302854666866,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,55.0,-0.4090643716666666,-0.3152444066666666,-0.3327572466666667,-189.765,-85.075,-7.2190052271640255,-0.8292698413165797,-0.5,-14.666666666666666,-13.837396825350089,8.9,0.4000000000000001,3.0,1.0,0.0,7.900000000000001,1.0,0.0,6.0,2.8604712066863844,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,56.0,-0.4168685066666666,-0.1302359233333333,-0.2351160266666666,330.3933333333334,-94.37666666666668,10.91265520945412,0.908182953740153,0.5,25.0,24.091817046259848,8.2,0.5,3.0,0.6999999999999998,0.0,7.5,1.0,0.0,8.0,3.744188307857783,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,61.0,-0.4044345733333332,-0.1219533266666666,-0.24231625,216.25,-44.38999999999999,8.762008837588516,-2.435312431069776,0.5,13.333333333333334,15.768645764403107,11.5,0.5,3.0,1.9,0.0,9.6,1.0,0.0,4.0,4.533586381162622,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,65.0,-0.4071836766666667,-0.2567875833333333,-0.2567372633333333,-108.74,-122.45666666666666,-9.029369436195422,-3.881174646416691,-0.5,-11.333333333333334,-7.452158686916642,9.3,0.4000000000000001,3.0,1.3,1.6000000000000003,6.400000000000001,1.0,1.0,2.0,3.6439421975010258,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,68.0,-0.4157715566666666,-0.293775,-0.2349557166666666,-338.3566666666667,111.47666666666665,-11.159875086650269,11.339158776219906,-0.5,-13.333333333333334,-24.67249210955324,4.4,0.5,3.0,1.8,0.0,2.6,2.0,0.0,3.0,3.770130633687387,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,69.0,-0.37713458,-0.0962592366666666,-0.2305602799999999,298.7733333333333,-144.34,12.238118073104372,-5.452797798149976,0.5,16.333333333333332,21.786131131483312,2.9,0.6999999999999998,3.0,0.6,0.0,2.3,1.0,0.0,3.0,4.467323792995539,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,70.0,-0.3828793466666667,-0.1218068833333333,-0.23250994,134.13666666666668,-5.150000000000008,9.889202576196311,2.552276312827044,0.5,12.333333333333334,9.781057020506289,3.5,0.6,3.0,1.5,0.0,2.0,1.0,0.0,3.0,3.7346999576384823,near,non_dense,0.0,0.0,125,2,2,2,2,,
31,73.0,-0.4258132599999999,-0.1338603866666666,-0.2373223266666666,196.54666666666665,434.69000000000005,6.354026396605295,-7.665239751094643,0.5,6.666666666666667,14.33190641776131,10.0,0.6,4.0,0.9,0.4000000000000001,8.7,1.0,1.0,8.0,2.1935664816125406,far,non_dense,0.0,0.0,125,2,2,2,2,,
31,74.0,-0.4258141233333333,-0.1488796733333333,-0.2333336,132.97666666666666,-283.6333333333334,6.892963357481245,-5.363138119141937,0.5,4.333333333333333,9.69647145247527,5.900000000000001,0.5,4.0,0.0,0.6,5.3,0.0,1.0,6.0,2.3914324002324943,far,non_dense,0.0,0.0,125,2,2,2,2,,
31,75.0,-0.4231147866666667,-0.2666029533333333,-0.2427641266666666,-126.04666666666668,3.55333333333334,-8.15821500274142,-2.142187731250261,-0.5,-11.333333333333334,-9.191145602083072,7.2,0.4000000000000001,4.0,2.0,0.0,5.2,1.0,0.0,6.0,2.646690392000041,far,non_dense,0.0,0.0,125,2,2,2,2,,
31,79.0,-0.4499427166666667,-0.2614962266666666,-0.2592870133333333,-148.64,-21.52999999999999,-8.400763615493887,2.5052863495377804,-0.5,-8.333333333333334,-10.838619682871114,7.099999999999999,0.5,4.0,1.3999999999999997,0.0,5.7,1.0,0.0,5.0,2.798590656933413,far,non_dense,0.0,0.0,125,2,2,2,2,,
31,83.0,-0.4062878099999999,-0.1309829033333333,-0.25903883,175.61333333333334,-89.58666666666666,9.148008779956884,-3.4721438682360457,0.5,9.333333333333334,12.80547720156938,3.7000000000000006,0.5,4.0,0.9,0.0,2.7999999999999994,1.0,0.0,3.0,3.2686050253163152,far,non_dense,0.0,0.0,125,2,2,2,2,,
31,85.0,-0.4039407183333334,-0.1642941425,-0.31929049,-386.36,48.9725,8.531557454232358,27.550504374225383,0.5,-0.0833333333333333,-27.633837707558715,6.7,0.4000000000000001,4.0,0.0,0.0,6.7,0.0,0.0,7.0,3.068324617665493,far,non_dense,0.0,0.0,125,2,2,2,2,,
31,86.0,-0.42062671,-0.14138587,-0.2745045033333333,106.41333333333334,-174.3033333333333,7.302212669950136,7.907156109706282,0.5,15.666666666666666,7.759510556960385,4.0,0.6,4.0,0.0,1.3999999999999997,2.6,0.0,1.0,4.0,2.866014088668896,far,non_dense,0.0,0.0,125,2,2,2,2,,
31,93.0,-0.4306622533333333,-0.26466937,-0.2395189566666666,-253.0833333333333,-80.19666666666667,-6.326511165434499,8.787813944698359,-0.5,-9.666666666666666,-18.454480611365025,5.599999999999999,0.4000000000000001,4.0,1.5,0.0,4.1,2.0,0.0,4.0,2.194257868068539,far,non_dense,0.0,0.0,125,2,2,2,2,,
17,1.0,-0.29597786,-0.2252161233333333,-0.2657655866666666,-244.25,174.2733333333333,-12.633891157259749,2.307550088296144,-0.5,-15.0,-17.307550088296143,4.4,1.9,1.0,2.6,0.4000000000000001,1.3999999999999997,2.0,1.0,2.0,1.5559921040427205,near,dense,0.0,0.0,120,2,1,1,1,,
17,2.0,-0.31450161,-0.10145838,-0.2426948133333333,272.8533333333333,150.84666666666666,10.47058174719632,18.665618286897725,0.5,38.0,19.334381713102275,3.0,2.6,1.0,1.1,0.4000000000000001,1.5,2.0,1.0,3.0,1.5414902519994012,near,dense,0.0,0.0,120,2,1,1,1,,
17,3.0,-0.27543686,-0.2083968316666666,-0.263750505,-218.805,244.945,-14.232033222398186,0.5045178999780456,-0.5,-15.0,-15.504517899978046,3.7000000000000006,0.6999999999999998,1.0,1.3,1.7,0.6999999999999998,1.0,1.0,1.0,2.750452626709126,near,dense,0.0,0.0,120,2,1,1,1,,
17,4.0,-0.3358649633333333,-0.0888488233333333,-0.2682712866666666,402.53,-17.036666666666672,12.7721071487484,3.476732294608611,0.5,32.0,28.52326770539139,3.4,2.1,1.0,1.1,0.0,2.3,1.0,0.0,3.0,1.9933053680457655,near,dense,0.0,0.0,120,2,1,1,1,,
17,6.0,-0.3181765866666666,-0.1106477333333333,-0.2570520533333333,196.01666666666668,234.33,10.463084991330977,25.110262941763835,0.5,39.0,13.889737058236165,7.099999999999999,2.3,1.0,1.3,0.9,4.9,2.0,2.0,4.0,1.6116750212264292,near,dense,0.0,0.0,120,2,1,1,1,,
17,7.0,-0.31670616,-0.09805203,-0.2769134733333333,413.2433333333333,5.586666666666663,12.824885165105153,13.0509190433799,0.5,42.333333333333336,29.282414289953437,6.0,2.4,1.0,0.0,0.4000000000000001,5.599999999999999,0.0,1.0,4.0,1.5537205811999684,near,dense,0.0,0.0,120,2,1,1,1,,
17,8.0,-0.34413702,-0.0542627766666666,-0.2812531199999999,423.4066666666667,-77.41666666666666,14.602743782916964,10.997412114424392,0.5,41.0,30.002587885575608,5.400000000000001,3.0,1.0,1.3999999999999997,1.5,2.5,2.0,2.0,4.0,2.180375798897586,near,dense,0.0,0.0,120,2,1,1,1,,
17,13.0,-0.3333861933333333,-0.1290654366666666,-0.2634352833333333,323.03000000000003,116.28,10.578861934192451,2.1101006959168784,0.5,25.0,22.88989930408312,3.9,1.8,1.0,0.0,0.0,3.9,0.0,0.0,6.0,1.707764911534374,near,dense,0.0,0.0,120,2,1,1,1,,
17,17.0,-0.3414466366666667,-0.1053466366666666,-0.2729159466666667,178.4366666666667,140.55666666666664,11.79872858729902,19.35598138824181,0.5,32.0,12.644018611758185,8.9,2.9,1.0,2.6,3.2000000000000006,3.1,2.0,2.0,5.0,1.4819140402385012,near,dense,0.0,0.0,120,2,1,1,1,,
17,20.0,-0.2452219266666666,-0.18547675,-0.2744422033333333,-337.25666666666666,107.67666666666668,-15.114175052289925,8.89800061799439,-0.5,-15.0,-23.898000617994388,3.1,2.4,1.0,2.0,1.1,0.0,1.0,1.0,0.0,2.304978273981104,near,dense,0.0,0.0,120,2,1,1,1,,
17,22.0,-0.30767227,-0.1022219233333333,-0.27617712,436.34,78.19999999999999,13.777415096251096,7.080956374505056,0.5,38.0,30.919043625494947,4.4,1.9,1.0,0.0,4.0,0.4000000000000001,0.0,1.0,1.0,2.2902225627277115,near,dense,0.0,0.0,120,2,1,1,1,,
17,23.0,-0.2352229466666666,-0.1801478766666666,-0.2779353333333333,-253.1833333333333,249.86666666666667,-14.143938283623893,2.9405659086527947,-0.5,-15.0,-17.940565908652797,3.1,2.2,1.0,2.5,0.6,0.0,2.0,1.0,0.0,2.0818158790446133,near,dense,0.0,0.0,120,2,1,1,1,,
17,24.0,-0.31674385,-0.1630000266666666,-0.26279096,116.93666666666668,132.52333333333334,3.8509453027314335,9.71387015151802,0.5,18.0,8.28612984848198,6.2,2.2,1.0,2.6,0.9,2.7000000000000006,2.0,1.0,2.0,1.190680037677594,near,dense,0.0,0.0,120,2,1,1,1,,
17,25.0,-0.4554758166666666,0.1811015866666666,-0.5621500199999999,427.64333333333326,667.4666666666667,17.19917634808061,9.030535332954258,0.5,39.333333333333336,30.302798000379077,6.3,0.4000000000000001,2.0,2.3,0.5,3.5,3.0,1.0,6.0,3.080753366535832,far,dense,0.0,0.0,120,2,1,1,1,,
17,26.0,-0.3276991416666666,0.037712255,-0.2165327483333333,517.2483333333333,288.92333333333335,20.79091607108545,5.146145452883293,0.5,41.333333333333336,36.18718788045004,4.7,2.7000000000000006,2.0,0.0,1.3999999999999997,3.2999999999999994,0.0,2.0,3.0,3.730660466611475,far,dense,0.0,0.0,120,2,1,1,1,,
17,27.0,-0.33427296,0.00985928,-0.24505186,311.3966666666667,484.3366666666668,17.409084176438338,22.93443846197833,0.5,45.0,22.06556153802167,7.2,2.6,2.0,4.9,0.0,2.3,5.0,0.0,2.0,2.979745018107604,far,dense,0.0,0.0,120,2,1,1,1,,
17,28.0,-0.29980104,-0.3358070666666666,-0.2373282633333333,-461.7266666666667,365.55,-20.04159312407861,11.384608981652752,-0.5,-21.33333333333333,-32.71794231498608,2.1,1.2,2.0,1.5,0.6,0.0,2.0,1.0,0.0,2.396952292617148,far,dense,0.0,0.0,120,2,1,1,1,,
17,29.0,-0.3133768233333333,-0.0102964033333333,-0.21603613,443.3433333333333,207.79333333333335,18.306142313695407,13.5847003153374,0.5,45.0,31.4152996846626,4.7,3.0,2.0,2.1,0.9,1.7,4.0,1.0,3.0,3.0481172105283334,far,dense,0.0,0.0,120,2,1,1,1,,
17,30.0,-0.33545211,0.01701901,-0.18959292,519.2633333333333,171.05000000000004,20.502098925023063,8.205010642037736,0.5,45.0,36.794989357962265,6.2,1.5,2.0,2.7000000000000006,1.6000000000000003,1.9,3.0,2.0,2.0,3.559639943549316,far,dense,0.0,0.0,120,2,1,1,1,,
17,31.0,-0.36284234,-0.0606397466666666,-0.2140244166666667,283.61333333333334,329.5966666666667,15.305086660687111,19.90316490327412,0.5,40.0,20.096835096725883,7.400000000000001,1.7,2.0,2.2,4.1,1.1,3.0,1.0,1.0,4.42972507843285,far,dense,0.0,0.0,120,2,1,1,1,,
17,32.0,-0.3543496233333333,-0.05659563,-0.21052831,223.61666666666665,234.61666666666665,14.190545761178871,10.15452749678135,0.5,26.0,15.84547250321865,9.6,1.5,2.0,6.0,1.3999999999999997,2.2,4.0,1.0,2.0,2.480913658854624,far,dense,0.0,0.0,120,2,1,1,1,,
17,33.0,-0.36703719,-0.06369534,-0.2128082366666666,404.3,105.21333333333332,13.371472529803851,12.351310130202128,0.5,41.0,28.648689869797877,4.9,3.4,2.0,1.1,0.6999999999999998,3.1,1.0,1.0,3.0,2.3868047291906875,far,dense,0.0,0.0,120,2,1,1,1,,
17,34.0,-0.3015870266666667,-0.04753115,-0.2461387633333333,489.1533333333334,-459.3333333333333,16.652719872997864,-0.3577093279508219,0.5,45.0,45.35770932795082,1.5,2.3,2.0,0.5,0.0,1.0,1.0,0.0,2.0,2.9603193223476185,far,dense,0.0,0.0,120,2,1,1,1,,
17,36.0,-0.3183217333333333,-0.0519064633333333,-0.25086557,398.82333333333344,70.28333333333335,16.059403434676476,16.739386620070025,0.5,45.0,28.26061337992997,2.5,3.2999999999999994,2.0,0.0,1.3999999999999997,1.1,0.0,2.0,2.0,3.829684545126281,far,dense,0.0,0.0,120,2,1,1,1,,
17,41.0,-0.31783421,-0.06190192,-0.3053500033333333,305.96,-918.33,14.889910744212374,4.222325472282631,0.5,45.0,40.77767452771737,4.4,3.2000000000000006,2.0,0.5,1.2,2.7000000000000006,1.0,1.0,3.0,3.780967809343944,far,dense,0.0,0.0,120,2,1,1,1,,
17,42.0,-0.24754665,-0.1574323466666666,-0.29918321,-270.9833333333333,220.6266666666667,-16.812380485481288,4.201873550706721,-0.5,-15.0,-19.20187355070672,4.0,2.9,2.0,3.5,0.0,0.5,2.0,0.0,1.0,2.1881214743066755,far,dense,0.0,0.0,120,2,1,1,1,,
17,44.0,-0.2412149766666667,-0.22656549,-0.27245731,-408.71,2649.69,-21.283070402186176,13.961182381115732,-0.5,-15.0,-28.96118238111573,3.0,0.6,2.0,2.1,0.0,0.9,3.0,0.0,1.0,2.7844382716501115,far,dense,0.0,0.0,120,2,1,1,1,,
17,46.0,-0.2750151933333333,-0.21287455,-0.2699938633333333,-184.06,232.3066666666667,-11.544834628075856,1.0424878986767172,-0.5,-12.0,-13.042487898676717,6.599999999999999,4.6,2.0,2.3,3.4,0.9,1.0,3.0,1.0,2.30462081652279,far,dense,0.0,0.0,120,2,1,1,1,,
17,47.0,-0.2705162266666667,-0.22112164,-0.27869431,-53.586666666666666,191.34,-12.94854358786497,-10.202849877591966,-0.5,-14.0,-3.797150122408036,9.6,3.5,2.0,6.400000000000001,0.0,3.2000000000000006,1.0,0.0,4.0,1.6390638720789257,far,dense,0.0,0.0,120,2,1,1,1,,
17,49.0,-0.3011031433333333,-0.1245100933333333,-0.2627690033333333,250.0533333333333,87.25666666666666,11.093713438261082,14.281225828405006,0.5,32.0,17.718774171594994,8.7,2.2,3.0,2.7000000000000006,0.8000000000000002,5.2,1.0,1.0,3.0,5.242382217558605,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,51.0,-0.42133653,-0.3753613833333333,-0.5414248133333334,-87.14333333333332,228.91333333333336,-30.334779334188607,-17.82502515239405,-0.5,-24.0,-6.174974847605951,5.2,0.6999999999999998,3.0,2.5,0.0,2.7000000000000006,4.0,0.0,1.0,7.494515416196097,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,52.0,-0.232026005,-0.1741126983333333,-0.2817348883333333,-211.34500000000003,109.51833333333332,-14.326934127562769,-0.0240975500063527,-0.5,-15.0,-14.975902449993647,5.3,2.0,3.0,0.0,2.1,3.2000000000000006,0.0,1.0,4.0,5.093580180136251,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,53.0,-0.2485091033333333,-0.23118803,-0.2886006633333333,-281.63,162.78666666666663,-17.1549569309207,3.9562961366093865,-0.5,-16.0,-19.956296136609385,5.0,2.7999999999999994,3.0,1.3,1.6000000000000003,2.1,1.0,1.0,3.0,4.827214752460163,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,54.0,-0.31048278,-0.1408514433333333,-0.2594275083333333,111.55833333333334,28.49833333333333,7.895050160571409,12.094978743363342,0.5,20.0,7.905021256636659,9.0,2.0,3.0,4.7,0.0,4.3,1.0,0.0,3.0,4.23807846779183,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,55.0,-0.2692738183333333,-0.2035445849999999,-0.2749210983333333,-161.60333333333332,57.47666666666667,-8.780955555382526,8.451208950265238,-0.5,-3.0,-11.451208950265238,9.4,1.2,3.0,6.3,0.0,3.1,2.0,0.0,3.0,3.2694632938100905,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,58.0,-0.3238611033333333,-0.09119371,-0.23065217,218.1266666666667,104.57333333333332,13.83317950190826,29.543548786381127,0.5,45.0,15.456451213618871,12.4,4.7,3.0,4.2,1.9,6.3,1.0,2.0,3.0,7.456424691158129,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,59.0,-0.3286032166666666,-0.1299187566666666,-0.2373862866666666,176.57333333333335,120.31333333333332,9.772344579226546,25.48801715077143,0.5,38.0,12.511982849228565,8.1,2.6,3.0,5.2,0.0,2.9,3.0,0.0,2.0,3.6770430512021854,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,60.0,-0.3058389366666666,-0.0761817566666666,-0.2467787933333333,308.5566666666667,107.07166666666669,15.068074826610996,23.13568080486784,0.5,45.0,21.86431919513216,5.900000000000001,2.0,3.0,3.0,0.0,2.9,1.0,0.0,3.0,5.510614623632982,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,65.0,-0.2892843599999999,-0.2316652766666666,-0.2989791433333333,-85.68333333333335,44.04999999999999,-11.954287496091789,-8.928480723034426,-0.5,-15.0,-6.071519276965574,3.2000000000000006,1.2,3.0,0.0,0.0,3.2000000000000006,0.0,0.0,3.0,4.715903131171163,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,66.0,-0.3278017866666666,-0.1248956266666666,-0.2754249966666666,140.07000000000002,24.166666666666668,10.614928454399246,29.074642616713856,0.5,39.0,9.925357383286146,5.8,2.3,3.0,3.1,0.5,2.2,2.0,1.0,2.0,3.926326030551309,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,70.0,-0.3219218966666666,-0.1325062066666666,-0.2690379133333333,107.8633333333333,85.09333333333335,10.787417558973637,24.35680636905937,0.5,32.0,7.6431936309406305,4.6,2.5,3.0,2.7000000000000006,0.0,1.9,1.0,0.0,3.0,4.0782026781674015,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,72.0,-0.2626058266666666,-0.18088146,-0.2958850833333333,-307.97333333333336,103.80333333333334,-13.908552495173858,6.822984206862604,-0.5,-15.0,-21.822984206862603,3.2999999999999994,0.5,3.0,1.2,0.0,2.1,2.0,0.0,4.0,4.442283970129657,near,non_dense,0.0,0.0,120,2,1,1,1,,
17,73.0,-0.3159691699999999,-0.17280257,-0.26723058,106.07333333333334,-18.536666666666672,5.542341975951423,10.483645733063668,0.5,18.0,7.516354266936335,7.5,1.2,4.0,0.0,0.0,7.5,0.0,0.0,7.0,2.138827657815954,far,non_dense,0.0,0.0,120,2,1,1,1,,
17,75.0,-0.29713279,-0.1936879299999999,-0.3370527733333333,-120.29333333333334,126.38666666666666,-8.111291353487099,0.5239831809816607,-0.5,-8.0,-8.523983180981661,4.0,0.4000000000000001,4.0,1.8,0.0,2.2,1.0,0.0,2.0,2.678068197195032,far,non_dense,0.0,0.0,120,2,1,1,1,,
