participant,trigger,x,y,z,gx,gy,target,difference,side,angle_p,angle_g,l_g,l_p,cond,sgb,sgm,sgc,f_b,f_m,f_c,h_B_w,distance,dense_column,VS left,VS right,Height,DomHand,regularity,Geschlecht,regularity_updated,mrde,predict
42,96.0,-0.37841337,-0.2980317766666667,-0.22420335,-377.89333333333326,-439.17,-10.413777123429943,10.599196699604311,-0.5,-13.333333333333334,-23.93253003293765,8.3,1.1,4.0,3.4,0.0,4.9,1.0,0.0,4.0,4.807361218860947,far,non_dense,0.0,0.0,118,2,3,2,3,0.18560610935451724,-9.521501511335373
33,58.0,-0.3537383066666666,-0.11078377,-0.1988637166666666,361.33,-197.00333333333333,12.356965845050787,3.580116972546372,0.5,32.0,28.419883027453626,10.2,1.5,3.0,0.4000000000000001,2.4,7.400000000000001,1.0,1.0,1.0,6.609879955094658,near,non_dense,0.0,0.0,114,2,2,1,2,0.3259555420041906,14.511492848396301
14,33.0,-0.2618277733333333,-0.1759749833333333,-0.1989354533333333,289.04,78.57666666666667,12.183824197430887,3.963745587983308,0.5,25.666666666666668,21.70292107868336,5.2,1.0,2.0,0.0,0.0,5.2,0.0,0.0,6.0,2.1232168617737317,far,dense,0.0,0.0,118,2,4,1,6,0.019221103519186784,12.143013626337051
57,17.0,-0.36066821,-0.10948213,-0.2370031833333333,297.59666666666664,-91.80666666666669,12.090349060755337,-7.145900862165768,0.5,17.0,24.14590086216577,4.8,1.2,1.0,0.0,0.4000000000000001,4.4,0.0,1.0,5.0,1.465880373926516,near,dense,0.0,0.0,115,2,3,2,3,0.7616125284365928,10.973916202783585
57,85.0,-0.3712391566666667,-0.1524884,-0.2249570399999999,259.6666666666667,-117.40666666666664,7.646002931834526,-10.06839992789697,0.5,11.0,21.06839992789697,8.7,1.0,4.0,0.0,0.4000000000000001,8.3,0.0,1.0,7.0,2.646447653889878,far,non_dense,0.0,0.0,115,2,3,2,3,0.5107470733757993,8.997668325901031
37,29.0,-0.4413228733333333,-0.0485153966666666,-0.2301817166666666,102.18666666666668,58.00666666666668,12.720539937433864,3.437399155989431,0.5,11.0,7.562600844010569,5.400000000000001,0.4000000000000001,2.0,1.7,0.0,3.7000000000000006,1.0,0.0,5.0,2.2470094574852104,far,dense,0.0,0.0,120,3,3,2,3,2.060534339758834,8.09049978852272
29,60.0,-0.2209339566666666,-0.1659056966666666,-0.35496979,323.8,-67.41666666666663,12.636110699645322,-8.156854260765911,0.5,17.0,25.15685426076591,2.5,1.2,3.0,0.0,0.0,2.5,0.0,0.0,3.0,4.328377009348503,near,non_dense,2.0,0.75,122,2,1,2,1,0.3476416766657903,11.131386458873749
30,2.0,-0.3355332333333333,-0.1484575333333333,-0.2185143766666666,299.31333333333333,-154.76333333333332,10.89760268169912,5.668159514854694,0.5,29.666666666666668,23.99850715181197,1.0,1.3999999999999997,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5740892938560478,near,dense,0.0,0.0,120,1,4,1,6,1.1348669751670926,12.683984637260437
11,29.0,-0.311009105,-0.0780105216666666,-0.2815413499999999,52.875,-136.56833333333333,18.4190232117629,25.219919649026394,0.5,29.166666666666668,3.9467470176402686,6.400000000000001,0.5,2.0,3.4,0.5,2.5,3.0,1.0,3.0,3.202469779268877,far,dense,-1.0,-1.25,113,2,4,1,6,1.1958522642795328,14.589342474937439
28,70.0,-0.3970421,-0.1144165016666666,-0.44224239,27.55499999999999,1.089999999999994,17.24310015826441,-2.18741184766604,0.5,0.0,2.18741184766604,4.5,0.4000000000000001,3.0,1.2,0.0,3.2999999999999994,2.0,0.0,4.0,6.200894903164404,near,non_dense,0.0,0.0,115,2,1,1,1,2.686480697063877,0.5845156963914633
62,47.0,-0.3644439066666667,-0.27699226,-0.2472834,-380.6333333333334,-171.49333333333334,-11.327581582891588,17.580927029713774,-0.5,-11.666666666666666,-29.24759369638044,1.7,0.5,2.0,1.7,0.0,0.0,2.0,0.0,0.0,1.5310610449959765,far,dense,-3.0,-3.0,118,2,3,1,3,1.5631792873961374,-8.934258669614792
24,74.0,-0.4364999333333333,0.0035519033333333,-0.23173215,96.3866666666667,-42.36333333333332,12.902563743395577,21.90054839547119,0.5,29.0,7.099451604528809,9.7,5.0,4.0,8.6,0.0,1.1,3.0,0.0,2.0,4.074753388246619,far,non_dense,0.0,0.0,117,3,4,2,6,0.4381140873067374,14.68777060508728
15,71.0,-0.1438455933333333,-0.2829817633333333,-0.2512807966666666,-310.1466666666667,-82.21666666666665,-13.146875312906166,-21.10063972066436,-0.5,-45.0,-23.89936027933564,1.9,0.6999999999999998,3.0,1.3,0.0,0.6,2.0,0.0,1.0,4.247116329590881,near,non_dense,0.0,0.0,123,1,1,2,1,1.2056840040514576,-18.26755553483963
59,19.0,-0.3754742566666667,-0.0202785999999999,-0.2279078199999999,572.3933333333333,202.6,31.289546682960165,-15.11205722876567,0.5,28.0,43.11205722876567,5.5,0.5,1.0,4.8,0.0,0.6999999999999998,5.0,0.0,1.0,6.83973530083972,near,dense,0.0,0.0,119,2,2,2,2,2.0889540087172054,17.00165420770645
28,86.0,-0.466481,-0.1224457166666666,-0.2097919833333333,235.73,-64.77,7.651187243118073,-7.713068221749801,0.5,11.0,18.7130682217498,7.599999999999999,1.2,4.0,0.0,1.1,6.5,0.0,1.0,6.0,2.9439688532342827,far,non_dense,0.0,0.0,115,2,1,1,1,0.39950195837432634,8.827308565378189
29,85.0,-0.2627355266666666,-0.18003272,-0.2539719333333333,168.06666666666663,-30.86,7.985090632181403,18.94246868614559,0.5,32.0,13.057531313854406,8.8,1.8,4.0,2.0,1.3999999999999997,5.400000000000001,2.0,1.0,6.0,2.6296028801487834,far,non_dense,2.0,0.75,122,2,1,2,1,2.5761750401497916,14.759407937526703
30,84.0,-0.3638016466666666,-0.13167895,-0.2224146833333333,112.24,-57.24666666666667,14.121774495331543,29.66742693109622,0.5,38.66666666666666,8.999239735570448,4.5,1.3,4.0,1.7,0.6,2.2,1.0,1.0,4.0,4.479951818564374,far,non_dense,0.0,0.0,120,1,4,1,6,0.8911926749620696,18.114274740219116
15,85.0,-0.2109860666666666,-0.18467917,-0.2237152633333333,145.6066666666667,-40.98333333333334,9.141622945547526,8.11313798788452,0.5,19.33333333333333,11.220195345448817,11.300000000000002,0.9,4.0,6.7,0.0,4.6,5.0,0.0,2.0,3.464638980007384,far,non_dense,0.0,0.0,123,1,1,2,1,0.539318976097916,11.010168492794037
72,3.0,-0.28808154,-0.3442438166666666,-0.25888873,-354.9766666666667,-66.79666666666667,-16.100164715531623,-6.198734087652202,-0.5,-33.333333333333336,-27.13459924568113,3.6,4.0,1.0,2.3,1.3,0.0,2.0,1.0,0.0,3.059345712095279,near,dense,0.0,0.0,116,1,4,1,6,0.11074302844396311,-15.761363506317139
33,92.0,-0.2968825133333333,-0.29787572,-0.2247940633333333,-97.93000000000002,-322.93333333333334,-5.708267164865487,-7.297458985197647,-0.5,-15.0,-7.702541014802353,10.3,3.2999999999999994,4.0,4.3,0.0,6.0,1.0,0.0,6.0,2.037732146366753,far,non_dense,0.0,0.0,114,2,2,1,2,2.373711060346651,-10.545254498720169
28,10.0,-0.4172467666666666,0.02544067,-0.2090473166666666,535.3733333333333,-54.22666666666667,21.439977463553248,-4.499799392407688,0.5,38.0,42.49979939240769,1.7,2.0,1.0,0.4000000000000001,0.0,1.3,1.0,0.0,1.0,3.46868494239367,near,dense,0.0,0.0,115,2,1,1,1,0.8347892606846942,18.544356524944305
11,94.0,-0.3351894925,-0.3552730541666666,-0.3029094991666666,-193.78083333333333,-147.35666666666663,-9.746602181873897,-9.649095054696012,-0.5,-23.5,-13.850904945303988,9.1,1.2,4.0,0.4000000000000001,0.6,8.1,1.0,1.0,5.0,3.2582860939712304,far,non_dense,-1.0,-1.25,113,2,4,1,6,0.8602721319111668,-12.549614906311035
33,42.0,-0.3137154,-0.3663910133333333,-0.3976690466666666,-157.79166666666666,-263.545,-17.472289402915322,-24.08912708777677,-0.5,-36.5,-12.410872912223232,1.8,0.4000000000000001,2.0,0.0,0.0,1.8,0.0,0.0,4.0,2.264371185155562,far,dense,0.0,0.0,114,2,2,1,2,1.2603019039875063,-14.618498086929321
23,63.0,-0.3090717966666667,-0.33756468,-0.2636195466666666,-293.67,-67.94666666666667,-17.38660235194106,-2.049093123371899,-0.5,-25.33333333333333,-23.284240209961435,2.4,1.3,3.0,1.2,1.2,0.0,2.0,1.0,0.0,4.966780172113782,near,non_dense,99.0,99.0,112,2,4,1,6,0.6471480394823614,-14.172360301017761
63,19.0,-0.25920585,-0.1062157599999999,-0.2321501233333333,431.8033333333333,-108.48,15.640575493673596,-9.011428555915655,0.5,23.33333333333333,32.344761889248986,0.9,0.9,1.0,0.0,0.0,0.9,0.0,0.0,1.0,3.1077538544051286,near,dense,99.0,99.0,119,2,1,1,1,0.6894210261115465,13.498024642467499
56,54.0,-0.2548732966666666,-0.1994609833333333,-0.31976675,228.91666666666663,-98.61333333333334,9.086616883738222,-15.114421617607556,0.5,3.0,18.11442161760756,9.2,3.2999999999999994,3.0,3.4,2.7999999999999994,3.0,2.0,3.0,2.0,4.782661384268852,near,non_dense,0.0,0.0,122,2,3,2,3,0.4690393465169902,6.843360513448715
29,61.0,-0.25380031,-0.1988215566666666,-0.29500416,263.1133333333333,-72.15666666666668,10.459949373374393,-0.4419511449381931,0.5,20.0,20.44195114493819,11.300000000000002,1.0,3.0,3.2000000000000006,0.0,8.1,1.0,0.0,6.0,4.756073006841432,near,non_dense,2.0,0.75,122,2,1,2,1,0.161775783224636,11.229366809129715
29,4.0,-0.2147630233333333,-0.1659574,-0.2608355266666666,382.2766666666666,-46.71333333333333,13.100816946606775,2.2999432037531684,0.5,32.0,29.70005679624683,5.3,1.0,1.0,1.0,0.8000000000000002,3.5,1.0,2.0,2.0,1.9262138601281908,near,dense,2.0,0.75,122,2,1,2,1,1.0464649030143371,15.116532146930695
42,17.0,-0.3202554466666666,-0.05205382,-0.24021461,294.1366666666667,-81.47333333333331,13.151662539225956,3.83588227896862,0.5,26.0,22.164117721031374,3.9,1.9,1.0,2.3,0.4000000000000001,1.2,3.0,1.0,2.0,1.6966814278462667,near,dense,0.0,0.0,118,2,3,2,3,0.4982948810118003,12.30621486902237
71,27.0,-0.3804270216666667,-0.2219513033333333,-0.3060536516666667,208.11333333333332,-35.559999999999995,14.86497943759454,-10.665624676954062,0.5,4.333333333333333,14.998958010287398,4.7,4.6,2.0,1.3999999999999997,1.3999999999999997,1.9,1.0,1.0,2.0,2.6562477810673637,far,dense,0.0,0.0,116,2,2,2,2,3.0053858531081348,6.881929934024811
28,94.0,-0.4733762366666666,-0.3168297,-0.2310411866666666,-71.26999999999998,-94.16666666666669,-7.963932559769225,-5.342339234869944,-0.5,-11.0,-5.657660765130056,3.6,1.2,4.0,1.3999999999999997,1.3,0.9,1.0,1.0,2.0,2.58231338894141,far,non_dense,0.0,0.0,115,2,1,1,1,0.346947084717738,-8.85985866189003
28,27.0,-0.4529621799999999,-0.0513648966666666,-0.2086776933333333,348.91333333333336,-3.956666666666668,14.343234713195296,-3.3646219975316214,0.5,24.33333333333333,27.697955330864957,0.9,2.4,2.0,0.5,0.4000000000000001,0.0,1.0,1.0,0.0,2.4127460769539706,far,dense,0.0,0.0,115,2,1,1,1,0.5618921131207002,12.98753172159195
25,32.0,-0.3525513899999999,-0.0782613033333333,-0.2153769933333333,470.1566666666667,-286.3433333333333,14.240328982554894,-10.905961296760855,0.5,27.0,37.90596129676086,2.6,1.2,2.0,0.5,1.2,0.9,1.0,1.0,2.0,2.4347380509529906,far,dense,0.0,0.0,117,2,5,1,6,0.5998328941232873,15.700764954090118
28,62.0,-0.4341935133333334,-0.0419541966666666,-0.2034944199999999,454.9766666666667,-53.91999999999999,13.81892133983168,-10.45096538117473,0.5,25.666666666666668,36.1176320478414,3.5,2.1,3.0,0.4000000000000001,0.8000000000000002,2.3,1.0,1.0,2.0,5.102437449585142,near,non_dense,0.0,0.0,115,2,1,1,1,0.21539790250568833,14.917975664138794
23,58.0,-0.384110485,-0.08071776,-0.231044645,154.86333333333334,34.13999999999999,13.455306532703874,3.05467002741628,0.5,15.333333333333334,12.278663305917055,10.800000000000002,1.2,3.0,1.6000000000000003,0.9,8.3,1.0,1.0,3.0,7.232764877038118,near,non_dense,99.0,99.0,112,2,4,1,6,0.44440266474284074,10.24104654788971
33,87.0,-0.3174732033333333,-0.1497392566666666,-0.2091626166666667,253.53666666666663,-209.91,9.436881657758493,9.725110721029251,0.5,29.666666666666668,19.94155594563741,6.099999999999999,2.3,4.0,0.0,0.0,6.099999999999999,0.0,0.0,7.0,3.594969643733744,far,non_dense,0.0,0.0,114,2,2,1,2,1.1131770918425041,13.438719511032104
56,28.0,-0.2390353533333333,-0.3932774566666666,-0.3014510566666666,-468.02,-217.29,-18.49633147782495,3.368258439147771,-0.5,-33.666666666666664,-37.03492510581444,2.1,2.5,2.0,0.9,0.5,0.6999999999999998,1.0,1.0,1.0,2.257199227170496,far,dense,0.0,0.0,122,2,3,2,3,0.24756251627394874,-17.93753355741501
10,82.0,-0.2952462833333333,-0.1624027133333333,-0.29504636,261.4033333333333,-136.70000000000002,8.165819565964933,-8.008806583674273,0.5,11.0,19.00880658367427,6.7,3.2999999999999994,4.0,1.5,2.5,2.7000000000000006,1.0,1.0,4.0,2.8709141049609834,far,non_dense,0.0,0.0,118,1,2,1,2,0.23913874361147458,8.852366358041763
29,34.0,-0.2108203733333333,-0.14893546,-0.3037824133333333,374.5833333333333,-44.623333333333335,15.274242499030183,15.8976580445381,0.5,45.0,29.1023419554619,0.6,1.2,2.0,0.0,0.0,0.6,0.0,0.0,1.0,2.5735465735941805,far,dense,2.0,0.75,122,2,1,2,1,0.0027558836731718566,15.267150104045868
38,51.0,-0.4117474866666666,-0.2324472166666666,-0.2558169866666667,-351.26000000000005,-21.27,-15.69349821115184,21.08050326638361,-0.5,-8.0,-29.080503266383605,3.2999999999999994,2.0,3.0,1.6000000000000003,0.9,0.8000000000000002,1.0,1.0,1.0,4.923267030708969,near,non_dense,2.0,2.0,115,2,1,2,1,1.8336969332336555,-6.6657185554504395
50,78.0,-0.3529251133333333,-0.1212487533333333,-0.3371729266666667,94.16666666666669,-38.14666666666665,15.164136833535006,-7.689753972589774,0.5,0.0,7.689753972589774,8.1,1.5,4.0,6.599999999999999,0.5,1.0,4.0,1.0,1.0,5.028589838843832,far,non_dense,0.0,0.0,117,1,1,1,1,2.2244215042421582,3.978433459997177
10,12.0,-0.2095526133333333,-0.16510503,-0.26597757,208.15666666666667,-156.3766666666667,13.878195144567693,16.863200612964544,0.5,32.0,15.136799387035458,1.1,1.5,1.0,1.1,0.0,0.0,1.0,0.0,0.0,2.142132211285365,near,dense,0.0,0.0,118,1,2,1,2,0.2574534226532076,14.429694414138794
56,43.0,-0.2460424266666666,-0.0906669933333333,-0.3095813966666667,507.1400000000001,-135.6266666666667,-25.79044790328512,2.202800624981679,-0.5,42.333333333333336,40.13053270835166,0.4000000000000001,2.2,2.0,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,3.4623196429610554,far,dense,0.0,0.0,122,2,3,2,3,12.847000318436013,18.689973652362823
37,54.0,-0.4461047166666667,-0.1611243033333333,-0.18754037,85.83,-10.150000000000016,7.654741601181684,-4.018748123230736,0.5,2.333333333333333,6.352081456564069,13.6,1.0,3.0,3.8,0.0,9.8,1.0,0.0,2.0,3.874688391340386,near,non_dense,0.0,0.0,120,3,3,2,3,1.0548676104206627,3.5674583166837692
63,24.0,-0.3558356566666666,-0.1662495633333333,-0.2179769666666666,112.57333333333332,-195.89333333333332,4.215714705078479,6.234222123829137,0.5,14.666666666666666,8.43244454283753,8.6,1.6000000000000003,1.0,2.6,0.0,6.0,1.0,0.0,6.0,1.20852035954967,near,dense,99.0,99.0,119,2,1,1,1,4.221826420452064,9.317877888679504
32,68.0,-0.3092747633333333,-0.3169476,-0.2483825866666666,-287.93,-184.99666666666667,-12.25455504066158,8.549457795960334,-0.5,-15.0,-23.549457795960336,3.8,1.8,3.0,2.7000000000000006,0.0,1.1,1.0,0.0,2.0,4.1694503514594174,near,non_dense,-0.5,-0.5,114,2,5,1,6,0.49015760886142373,-10.21086722612381
37,32.0,-0.44943879,-0.0775030833333333,-0.2416965466666666,153.20666666666668,75.82666666666665,11.266298835926634,-3.671807367532633,0.5,7.666666666666667,11.3384740341993,6.8,0.5,2.0,1.3,0.4000000000000001,5.1,1.0,1.0,8.0,1.9117183062890348,far,dense,0.0,0.0,120,3,3,2,3,1.59184856721854,8.22313278913498
28,54.0,-0.3849962166666666,-0.1047019333333333,-0.4148995666666666,76.84999999999998,30.58000000000001,13.179184557851835,19.566046071742505,0.5,25.666666666666668,6.10062059492416,5.599999999999999,12.0,3.0,1.3999999999999997,4.2,0.0,2.0,5.0,0.0,7.229674901338821,near,non_dense,0.0,0.0,115,2,1,1,1,0.02671693444670202,13.372339308261871
30,1.0,-0.35143228,-0.3861501599999999,-0.2805284066666667,-494.92333333333335,-104.07333333333334,-14.684890316607609,15.682232068730498,-0.5,-24.0,-39.68223206873049,0.5,0.9,1.0,0.5,0.0,0.0,1.0,0.0,0.0,2.0237780751081687,near,dense,0.0,0.0,120,1,4,1,6,0.06551418338026564,-14.552304148674011
72,64.0,-0.3398006066666666,-0.2366866166666666,-0.1946306233333333,-281.59666666666664,-101.04666666666668,-13.986722378965863,6.5253942482219145,-0.5,-15.0,-21.525394248221914,5.7,0.9,3.0,4.5,0.0,1.2,4.0,0.0,2.0,4.510599783278722,near,non_dense,0.0,0.0,116,1,4,1,6,0.8525844184384371,-10.141055285930634
59,7.0,-0.4098523333333333,-0.05766331,-0.22371346,363.59,-83.39666666666668,18.70450265245137,-5.051878853752899,0.5,22.33333333333333,27.38521218708623,5.400000000000001,0.6999999999999998,1.0,5.400000000000001,0.0,0.0,7.0,0.0,0.0,2.55408768290126,near,dense,0.0,0.0,119,2,2,2,2,2.4458726451912187,12.457529455423355
57,65.0,-0.3844507733333333,-0.2683741633333333,-0.2697376733333333,-46.05333333333332,862.4499999999999,-8.391168272084984,-4.930068291778035,-0.5,-8.666666666666666,-3.736598374888632,2.7999999999999994,0.6999999999999998,3.0,0.0,0.4000000000000001,2.4,0.0,1.0,4.0,3.566197359032673,near,non_dense,0.0,0.0,115,2,3,2,3,0.4086478734777051,-6.9338493049144745
39,9.0,-0.3179172766666666,-0.1321265766666666,-0.3503285366666667,30.033333333333346,-36.67333333333335,22.20809263480386,-1.0936623280182554,0.5,1.3333333333333333,2.426995661351589,2.6,0.6,1.0,0.0,0.0,2.6,0.0,0.0,2.0,3.700752305932159,near,dense,0.0,0.0,114,2,5,1,6,5.626435582383378,1.3860481791198254
73,56.0,-0.3311684399999999,-0.1142643533333333,-0.2607792499999999,380.43666666666667,-271.12,13.370097373552968,2.4412884220344053,0.5,32.0,29.5587115779656,4.6,1.1,3.0,1.6000000000000003,1.1,1.9,2.0,1.0,3.0,4.918832425856093,near,non_dense,0.0,0.0,114,2,1,1,1,0.34214871991219303,15.053069591522217
28,59.0,-0.4515137966666667,-0.0927118233333333,-0.20301273,342.10666666666674,77.98666666666666,10.489864978063776,-11.15761842976606,0.5,16.0,27.157618429766057,6.599999999999999,1.9,3.0,4.9,0.8000000000000002,0.9,4.0,1.0,1.0,3.8495871113361098,near,non_dense,0.0,0.0,115,2,1,1,1,0.14637288172588087,11.053340137004852
73,86.0,-0.32145671,-0.1527868433333333,-0.23671275,141.41666666666666,91.86333333333334,9.116599460186286,9.012377542515264,0.5,20.0,10.987622457484736,11.300000000000002,1.5,4.0,2.0,1.2,8.1,2.0,1.0,7.0,3.2367178011558493,far,non_dense,0.0,0.0,114,2,1,1,1,0.6445252730175135,11.202745884656906
28,17.0,-0.4555612866666667,-0.05101148,-0.2279637199999999,359.37000000000006,41.71,12.63733477609919,-5.861375274750322,0.5,22.666666666666668,28.528041941416987,1.1,3.0,1.0,0.0,0.4000000000000001,0.6999999999999998,0.0,1.0,1.0,1.5578318004640606,near,dense,0.0,0.0,115,2,1,1,1,0.039041041094654706,12.698154151439667
32,63.0,-0.2441667433333333,-0.3361456,-0.2858796333333333,-381.3233333333333,-217.8733333333333,-17.096948921565854,-3.812010749320162,-0.5,-35.0,-31.18798925067984,0.6999999999999998,3.5,3.0,0.0,0.0,0.6999999999999998,0.0,0.0,1.0,4.891452461522895,near,non_dense,-0.5,-0.5,114,2,5,1,6,0.054427374331136966,-16.830720007419586
42,29.0,-0.3796397866666667,-0.0901272233333333,-0.2103697766666666,48.54333333333337,-366.5433333333333,13.41225004566885,14.342108018139186,0.5,18.0,3.657891981860815,9.6,1.6000000000000003,2.0,3.5,0.0,6.099999999999999,4.0,0.0,5.0,2.382470682803701,far,dense,0.0,0.0,118,2,3,2,3,1.579198614830564,9.649855643510818
32,57.0,-0.2979781433333333,-0.1763272,-0.2261125433333333,297.29999999999995,-227.79666666666665,10.191142230937665,-2.649152465549516,0.5,21.666666666666668,24.31581913221618,5.7,2.2,3.0,3.0,0.4000000000000001,2.3,4.0,1.0,3.0,3.816105696126096,near,non_dense,-0.5,-0.5,114,2,5,1,6,0.44571950557391954,11.892054975032806
38,29.0,-0.4288070833333333,-0.0586040333333333,-0.19461235,274.2333333333333,233.42,14.192172030172514,-0.703533979819125,0.5,22.0,22.703533979819127,7.400000000000001,4.5,2.0,0.0,1.8,5.599999999999999,0.0,1.0,2.0,2.3324813483250115,far,dense,2.0,2.0,115,2,1,2,1,1.0290360570490078,11.791964620351791
32,87.0,-0.2388915933333333,-0.1670551266666666,-0.2454948099999999,275.84666666666664,-269.18666666666667,10.314173741809674,16.43882389878441,0.5,39.0,22.56117610121559,4.5,2.3,4.0,0.0,1.3,3.2000000000000006,0.0,1.0,5.0,3.87411495308776,far,non_dense,-0.5,-0.5,114,2,5,1,6,1.0690424223909643,14.45576697587967
42,38.0,-0.3640533566666666,-0.04113769,-0.21936112,298.66333333333336,11.803333333333342,16.362359646113195,2.161450455532496,0.5,24.666666666666668,22.50521621113417,4.9,1.2,2.0,1.6000000000000003,0.0,3.2999999999999994,2.0,0.0,6.0,3.1732601205575084,far,dense,0.0,0.0,118,2,3,2,3,1.2302845381967813,12.458346784114838
50,73.0,-0.3911329416666667,0.0137048083333333,-0.3575864283333334,265.71,-31.063333333333333,6.796130473314277,0.6351613539687785,0.5,22.33333333333333,21.69817197936456,11.1,1.6000000000000003,4.0,0.0,0.0,11.1,0.0,0.0,10.0,2.6391035014517787,far,non_dense,0.0,0.0,117,1,1,1,1,1.987799642710912,12.04213947057724
30,66.0,-0.41779531,-0.15429669,-0.2323440766666666,271.66333333333336,-154.36333333333334,9.382342960815732,-13.448237087468993,0.5,8.333333333333334,21.781570420802325,4.1,1.2,3.0,1.3,0.0,2.7999999999999994,1.0,0.0,5.0,3.592641725944956,near,non_dense,0.0,0.0,120,1,4,1,6,0.2622670043885514,8.440111577510834
30,18.0,-0.33632021,-0.3687155066666667,-0.2580664433333333,-175.26666666666665,-158.65666666666667,-19.261729376080297,-1.6140405887296818,-0.5,-15.666666666666666,-14.052626077936983,0.5,1.6000000000000003,1.0,0.0,0.0,0.5,0.0,0.0,1.0,3.025541612362842,near,dense,0.0,0.0,120,1,4,1,6,2.8799870696038763,-10.54820865392685
25,47.0,-0.3877466333333333,-0.35876434,-0.2675024066666667,-273.85,-227.44000000000003,-11.33150727888023,2.0789116417604645,-0.5,-20.0,-22.078911641760467,1.6000000000000003,1.7,2.0,1.6000000000000003,0.0,0.0,3.0,0.0,0.0,1.5679814641665983,far,dense,0.0,0.0,117,2,5,1,6,0.6133983379675968,-12.29330450296402
71,90.0,-0.3834857583333333,-0.2396605383333333,-0.2091537383333333,-76.72333333333334,-6.815000000000008,6.624891588891875,1.5295354538037769,0.5,-4.0,-5.529535453803777,6.0,4.4,4.0,0.0,1.8,4.2,0.0,1.0,3.0,2.6118227140019976,far,non_dense,0.0,0.0,116,2,2,2,2,3.8388726967276994,-3.4015633165836334
59,42.0,-0.21137606,-0.1839342166666666,-0.2287074566666666,-475.1233333333333,-122.77000000000002,-28.01076709867056,23.452450924674405,-0.5,-12.333333333333334,-35.78578425800774,1.5,0.9,2.0,1.5,0.0,0.0,1.0,0.0,0.0,3.982608145683688,far,dense,0.0,0.0,119,2,2,2,2,4.759707079785678,-9.054718911647797
59,3.0,-0.3773669966666667,-0.0647278,-0.2114611333333333,347.62000000000006,-119.28000000000002,-21.670222689651563,-6.182368768323978,-0.5,20.0,26.18236876832398,1.0,0.6,1.0,0.4000000000000001,0.0,0.6,1.0,0.0,1.0,4.730705526593794,near,dense,0.0,0.0,119,2,2,2,2,7.080723933351743,11.826597154140472
56,37.0,-0.2885830466666667,-0.0296714766666666,-0.2681328566666667,457.9166666666667,-62.49666666666667,18.36824792005553,8.76456250864451,0.5,45.0,36.23543749135549,3.9,1.7,2.0,0.0,1.3999999999999997,2.5,0.0,1.0,3.0,3.2210132037116708,far,dense,0.0,0.0,122,2,3,2,3,0.846607559893942,15.641313791275024
63,92.0,-0.3148528033333333,-0.29405143,-0.2548493466666666,-142.24666666666667,-83.86666666666667,-7.420325125407626,-4.344837782155368,-0.5,-15.0,-10.655162217844632,13.699999999999998,2.5,4.0,6.2,0.0,7.5,2.0,0.0,3.0,2.4405196267695928,far,non_dense,99.0,99.0,119,2,1,1,1,1.3861360827955072,-10.803217440843582
38,36.0,-0.4292767133333333,-0.0593279866666666,-0.1964972066666666,255.13,48.61666666666665,15.503752798562436,-5.121985988590926,0.5,16.0,21.121985988590925,2.3,0.9,2.0,1.9,0.0,0.4000000000000001,1.0,0.0,1.0,3.5950935329218723,far,dense,2.0,2.0,115,2,1,2,1,1.4557166154178895,10.270315408706665
25,77.0,-0.3943191466666667,-0.2909950033333333,-0.2435068666666666,-112.32333333333334,-199.44,-6.434845791328757,-1.9440315794242304,-0.5,-11.0,-9.05596842057577,4.6,1.6000000000000003,4.0,2.1,0.6999999999999998,1.8,1.0,1.0,3.0,2.190862518786131,far,non_dense,0.0,0.0,117,2,5,1,6,0.8371962245451438,-8.26902762055397
39,8.0,-0.2862659577777778,-0.1495344044444444,-0.3281003522222222,149.86333333333334,-45.28999999999999,15.966922432477697,9.111756302277046,0.5,21.22222222222222,12.110465919945176,2.7,0.5,1.0,0.0,0.0,2.7,0.0,0.0,3.0,2.5530218872630326,near,dense,0.0,0.0,114,2,5,1,6,1.7243109126979337,11.564718931913376
38,83.0,-0.4195115766666666,-0.0481660933333333,-0.2043480666666667,376.32666666666665,166.52666666666667,17.415079564547238,-9.15575032519289,0.5,22.0,31.15575032519289,0.8000000000000002,1.2,4.0,0.8000000000000002,0.0,0.0,2.0,0.0,0.0,5.494763865916597,far,non_dense,2.0,2.0,115,2,1,2,1,0.7945469908173686,13.049231469631195
50,76.0,-0.3414868,-0.0657779933333333,-0.35993256,48.10999999999998,-25.44,-8.616713956735493,-3.9287157198721463,-0.5,0.0,3.9287157198721463,4.7,1.8,4.0,3.4,0.0,1.3,4.0,0.0,1.0,2.9792834423049794,far,non_dense,0.0,0.0,117,1,1,1,1,3.3415157723670443,1.338608656078577
62,55.0,-0.3674993533333333,-0.2682808833333333,-0.23314292,-181.72666666666663,-58.64333333333332,-9.197095252452574,3.527033824158228,-0.5,-10.666666666666666,-14.193700490824895,7.599999999999999,0.6999999999999998,3.0,5.3,0.0,2.3,3.0,0.0,1.0,3.533728027077684,near,non_dense,-3.0,-3.0,118,2,3,1,3,0.39631332357121285,-7.796631753444672
