Training Step,Actor Loss,Critic Loss
1608,14.384510040283203,1.0768824815750122
1609,40.619503021240234,2.138185977935791
1610,10.608412742614746,3.499023675918579
1611,41.42064666748047,3.5801122188568115
1612,20.743938446044922,0.8663719892501831
1613,49.53216552734375,4.827458381652832
1614,18.033287048339844,2.244765520095825
1615,53.9939079284668,1.1260769367218018
1616,93.73967742919922,2.6339030265808105
1617,43.47355651855469,4.979877948760986
1618,25.359691619873047,0.9736275672912598
1619,72.83419799804688,3.2942867279052734
1620,18.92196273803711,2.4670321941375732
1621,38.23387908935547,1.4325095415115356
1622,14.353873252868652,2.7927162647247314
1623,19.97354507446289,5.304915904998779
1624,36.298885345458984,2.9341914653778076
1625,15.152868270874023,0.9264576435089111
1626,23.262088775634766,1.1451959609985352
1627,19.58097267150879,0.8154226541519165
1628,35.176063537597656,3.836466073989868
1629,85.33014678955078,4.395840644836426
1630,24.196834564208984,2.851240634918213
1631,8.649480819702148,1.4883241653442383
1632,35.07958984375,1.1836177110671997
1633,5.8397698402404785,0.981782853603363
1634,87.09803009033203,4.224235534667969
1635,26.178821563720703,1.2918089628219604
1636,52.63718032836914,2.57443904876709
1637,59.948509216308594,4.680131912231445
1638,62.472312927246094,5.502920627593994
1639,122.92528533935547,9.965968132019043
1640,61.441192626953125,2.151205539703369
1641,29.761554718017578,1.7711222171783447
1642,21.020038604736328,4.692429542541504
1643,30.44189453125,1.0513330698013306
1644,45.595184326171875,1.2902535200119019
1645,15.33720874786377,1.2400426864624023
1646,17.575044631958008,1.5487197637557983
1647,15.099827766418457,2.0735056400299072
1648,21.069002151489258,1.0653376579284668
1649,20.587318420410156,1.467540979385376
1650,49.339134216308594,5.361747741699219
1651,44.046504974365234,1.686164379119873
1652,16.262575149536133,2.7916526794433594
1653,38.23420715332031,2.3743295669555664
1654,15.16580581665039,1.6017898321151733
1655,36.6520881652832,1.4307750463485718
1656,27.90532684326172,3.5417191982269287
1657,18.487258911132812,0.8585853576660156
1658,27.021215438842773,2.8568496704101562
1659,56.87287139892578,1.6996244192123413
1660,62.08222961425781,2.4297289848327637
1661,21.69224739074707,2.5155811309814453
1662,17.150047302246094,0.4539402723312378
1663,17.493743896484375,0.6120671033859253
1664,17.647140502929688,3.7481892108917236
1665,28.758344650268555,0.8159867525100708
1666,40.398704528808594,4.41797399520874
1667,33.93873596191406,3.0389695167541504
1668,39.24235916137695,2.319457530975342
1669,15.91151237487793,0.7280869483947754
1670,19.699800491333008,1.3446812629699707
1671,39.277706146240234,0.6141415238380432
1672,45.197940826416016,1.1783580780029297
1673,47.604339599609375,1.711503028869629
1674,19.77737808227539,3.017479419708252
1675,26.91189193725586,3.031116008758545
1676,18.164836883544922,4.094536781311035
1677,50.95761489868164,4.134848594665527
1678,53.951663970947266,2.621976375579834
1679,33.51233673095703,1.007928490638733
1680,13.220203399658203,1.7307103872299194
1681,23.250988006591797,0.6723129749298096
1682,16.566755294799805,0.630399227142334
1683,22.54383087158203,0.4576849639415741
1684,52.88780212402344,0.9750421643257141
1685,74.54843139648438,1.0724334716796875
1686,70.649658203125,2.877476215362549
1687,22.28171157836914,2.599341869354248
1688,19.803176879882812,1.0464842319488525
1689,11.023386001586914,1.049976110458374
1690,48.49243927001953,0.7016027569770813
1691,80.75706481933594,3.8253378868103027
1692,34.928977966308594,0.8713361024856567
1693,16.6754093170166,0.6584833860397339
1694,14.439974784851074,0.5500546097755432
1695,60.290531158447266,0.6705160737037659
1696,19.74151039123535,1.261480450630188
1697,12.537572860717773,1.2903974056243896
1698,51.636573791503906,2.110618829727173
1699,14.286016464233398,0.7517164945602417
1700,77.8978271484375,1.8033641576766968
1701,19.282411575317383,0.6309384703636169
1702,28.822952270507812,2.718035936355591
1703,36.67593002319336,1.2860580682754517
1704,31.60999298095703,0.5867409706115723
1705,18.02893829345703,2.9694223403930664
1706,33.46717071533203,1.808326005935669
1707,26.194965362548828,0.5040915608406067
1708,47.162899017333984,0.9329243898391724
1709,55.59820556640625,1.7431453466415405
1710,53.23614501953125,1.8437049388885498
1711,25.766754150390625,0.9537537693977356
1712,24.75318145751953,0.8161224722862244
1713,20.712108612060547,2.577803611755371
1714,53.3763427734375,0.7247051000595093
1715,30.246829986572266,0.7853894829750061
1716,54.056678771972656,1.4638800621032715
1717,18.406646728515625,0.9557019472122192
1718,51.378143310546875,0.7799742817878723
1719,86.15483093261719,5.219614505767822
1720,18.82231903076172,1.0956716537475586
1721,35.19633102416992,8.884921073913574
1722,69.97085571289062,5.5394287109375
1723,20.098066329956055,0.6765263676643372
1724,46.36610412597656,4.57040548324585
1725,10.615896224975586,3.971454620361328
1726,39.69388961791992,0.8228710889816284
1727,37.45298767089844,0.5989696979522705
1728,37.903934478759766,4.961228370666504
1729,71.49249267578125,4.962130546569824
1730,64.68276977539062,4.650141716003418
1731,22.54229736328125,1.1072314977645874
1732,28.180015563964844,4.370046138763428
1733,10.361478805541992,0.36141616106033325
1734,63.78029251098633,5.820685386657715
1735,19.301767349243164,4.521766185760498
1736,29.63361358642578,0.6641761064529419
1737,31.78641128540039,0.7048536539077759
1738,23.79338836669922,0.7085160613059998
1739,40.7587776184082,0.899641752243042
1740,18.93732261657715,0.8364802598953247
1741,23.30390167236328,1.2108383178710938
1742,8.14885139465332,0.5172551274299622
1743,47.10116195678711,0.501554548740387
1744,21.909709930419922,4.955733299255371
1745,44.49655532836914,2.3787267208099365
1746,21.748992919921875,1.0847536325454712
1747,62.57367706298828,5.276292324066162
1748,19.969852447509766,0.5708503723144531
1749,27.76445198059082,0.6768817901611328
1750,34.69659423828125,0.7674965858459473
1751,27.819591522216797,0.5776715278625488
1752,31.315032958984375,4.767696857452393
1753,23.3153076171875,0.8874489068984985
1754,21.582883834838867,5.161190986633301
1755,32.942596435546875,8.526670455932617
1756,66.03848266601562,1.4050236940383911
1757,19.891952514648438,4.422487258911133
1758,21.05730438232422,0.5955067873001099
1759,66.62242889404297,0.8765007257461548
1760,31.982826232910156,4.2402119636535645
1761,10.635687828063965,0.5654147863388062
1762,34.332401275634766,1.5113078355789185
1763,22.780193328857422,0.4973762035369873
1764,27.454004287719727,2.107933521270752
1765,36.02336883544922,5.070370674133301
1766,53.583984375,0.9918843507766724
1767,71.26071166992188,7.171262741088867
1768,19.39987564086914,2.459488868713379
1769,19.739192962646484,0.503081738948822
1770,13.178268432617188,0.7784199714660645
1771,38.570526123046875,2.8790054321289062
1772,17.051279067993164,2.32729434967041
1773,19.65970802307129,0.6257617473602295
1774,21.788818359375,0.5704441070556641
1775,23.137271881103516,0.784562349319458
1776,33.18947982788086,0.9711740016937256
1777,27.15497589111328,0.8937221765518188
1778,65.74578857421875,1.2099639177322388
1779,41.01681137084961,0.9269704818725586
1780,25.86071014404297,4.79209041595459
1781,31.445770263671875,0.8367509841918945
1782,23.74517822265625,4.4560933113098145
1783,23.997650146484375,4.877592086791992
1784,74.40284729003906,1.3693768978118896
1785,35.199790954589844,1.0498745441436768
1786,13.70103645324707,4.939197540283203
1787,28.041606903076172,1.91615629196167
1788,60.4779052734375,0.5511788129806519
1789,121.72467041015625,10.706506729125977
1790,35.65333938598633,1.068055272102356
1791,58.345550537109375,0.4785858988761902
1792,35.99027633666992,0.9162799119949341
1793,22.07904624938965,0.6534638404846191
1794,19.61609649658203,0.5842785835266113
1795,49.82941436767578,0.9788187742233276
1796,53.929508209228516,0.9494414925575256
1797,20.654163360595703,0.624183714389801
1798,48.532958984375,0.699494481086731
1799,36.988563537597656,4.745461463928223
1800,73.7738265991211,4.503256320953369
1801,30.158079147338867,0.9277027249336243
1802,68.2062759399414,0.5685555934906006
1803,23.410804748535156,0.8822454810142517
1804,19.744897842407227,1.321021318435669
1805,44.16793441772461,5.548875331878662
1806,14.223787307739258,0.6727702617645264
1807,19.875137329101562,0.9676114916801453
1808,95.34490966796875,4.5579071044921875
1809,47.476966857910156,1.1090271472930908
1810,89.01820373535156,0.9006860256195068
1811,29.603862762451172,0.6485879421234131
1812,60.20796203613281,0.5259501934051514
1813,25.135143280029297,0.9640821218490601
1814,20.531843185424805,1.0084387063980103
1815,34.6335563659668,1.0289077758789062
1816,23.003997802734375,0.7203671336174011
1817,22.915128707885742,0.7829304933547974
1818,13.888528823852539,0.7289451360702515
1819,51.666465759277344,4.819925308227539
1820,17.253173828125,1.2690012454986572
1821,29.561599731445312,0.6035423278808594
1822,11.802494049072266,4.907533168792725
1823,44.2542724609375,2.062354803085327
1824,76.98660278320312,4.780280590057373
1825,31.01382827758789,0.7050002813339233
1826,26.85782241821289,0.6991448998451233
1827,39.77162170410156,1.8125298023223877
1828,46.58160400390625,0.4748847782611847
1829,12.517181396484375,0.8955659866333008
1830,50.53150177001953,0.6277459859848022
1831,40.10804748535156,0.8198862671852112
1832,54.12332534790039,1.2786058187484741
1833,56.763214111328125,0.8177960515022278
1834,76.04191589355469,0.6624871492385864
1835,30.09526824951172,0.5716111063957214
1836,42.39576721191406,4.952700138092041
1837,68.84260559082031,4.605543613433838
1838,65.16122436523438,0.6899081468582153
1839,36.489967346191406,0.5382614135742188
1840,34.12865447998047,0.843928337097168
1841,64.51213073730469,2.160493850708008
1842,25.0816707611084,0.4132844805717468
1843,94.13079071044922,4.4387593269348145
1844,16.42966651916504,1.7847974300384521
1845,23.999950408935547,0.996963620185852
1846,103.92826843261719,8.904473304748535
1847,27.170385360717773,0.899033784866333
1848,45.749549865722656,1.9459500312805176
1849,90.64860534667969,1.9710689783096313
1850,28.069042205810547,0.9030268788337708
1851,28.048297882080078,1.2495548725128174
1852,15.257560729980469,0.7285904288291931
1853,20.592103958129883,0.48800262808799744
1854,24.472110748291016,0.950377345085144
1855,69.43505096435547,0.6422510147094727
1856,86.33393096923828,1.5531728267669678
1857,38.11846160888672,0.8878660202026367
1858,19.984344482421875,1.440500259399414
1859,66.62382507324219,4.602216720581055
1860,16.498849868774414,0.572884202003479
1861,23.884477615356445,0.5958309769630432
1862,24.860204696655273,0.7662785053253174
1863,82.43101501464844,4.637232780456543
1864,22.979660034179688,4.347969055175781
1865,49.26930236816406,0.8041223287582397
1866,45.275211334228516,1.166365385055542
1867,27.772918701171875,0.6223230361938477
1868,39.297119140625,0.5968106389045715
1869,78.60367584228516,5.489094257354736
1870,9.126230239868164,0.811698317527771
1871,23.529712677001953,0.5012224912643433
1872,23.41643524169922,4.5918049812316895
1873,29.725919723510742,1.129636526107788
1874,43.70652389526367,0.7296390533447266
1875,37.31090545654297,0.6120211482048035
1876,20.307098388671875,2.157634735107422
1877,23.711790084838867,0.5215552449226379
1878,30.735939025878906,0.8512487411499023
1879,43.35460662841797,0.733181357383728
1880,18.70191764831543,4.412169933319092
1881,33.322940826416016,0.9180376529693604
1882,65.72430419921875,4.61892557144165
1883,26.76966094970703,0.5140333771705627
1884,22.307743072509766,0.8801001906394958
1885,21.81690216064453,0.5463439226150513
1886,25.09175682067871,4.010581016540527
1887,22.99322509765625,0.930732786655426
1888,42.467857360839844,0.7708199620246887
1889,50.71230697631836,3.660151243209839
1890,31.118621826171875,1.4646341800689697
1891,51.86463165283203,3.5734457969665527
1892,34.89142608642578,0.9068095088005066
1893,68.22425079345703,8.392794609069824
1894,14.255905151367188,1.082632064819336
